id,codPermiso,codOpe,tipotabla,valor
5895,70,3,0,True
5909,71,3,0,True
5923,72,3,0,True
5937,73,3,0,True
5951,74,3,0,True
5965,75,3,0,True
5979,76,3,0,True
5993,77,3,0,True
6007,78,3,0,True
6021,79,3,0,True
6035,80,3,0,True
6049,81,3,0,True
6063,82,3,0,True
6077,83,3,0,True
6091,84,3,0,True
6105,85,3,0,True
6119,86,3,0,True
6133,87,3,0,True
6147,88,3,0,True
4930,1,3,1,True
4944,2,3,1,True
4958,3,3,1,True
4972,4,3,1,True
4986,5,3,1,True
5000,6,3,1,True
5014,7,3,1,True
5028,8,3,1,True
5042,9,3,1,True
5056,10,3,1,True
5070,11,3,1,True
5084,12,3,1,True
5098,13,3,1,True
5112,14,3,1,True
5126,15,3,1,True
5140,16,3,1,True
5154,17,3,1,True
5168,18,3,1,True
5182,19,3,1,True
5196,20,3,1,True
5210,21,3,1,True
5224,22,3,1,True
5238,23,3,1,True
5252,24,3,1,True
5266,25,3,1,True
5280,26,3,1,True
5294,27,3,1,True
5308,28,3,1,True
5322,29,3,1,True
5336,30,3,1,True
5350,31,3,1,True
5364,32,3,1,True
5378,33,3,1,True
5392,34,3,1,True
5406,35,3,1,True
5420,36,3,1,True
5434,37,3,1,True
5448,38,3,1,True
5462,39,3,1,True
5476,40,3,1,True
5490,41,3,1,True
5504,42,3,1,True
5518,43,3,1,True
5532,44,3,1,True
5546,45,3,1,True
5560,46,3,1,True
5574,47,3,1,True
5588,48,3,1,True
5602,49,3,1,True
5616,50,3,1,True
5630,51,3,1,True
5644,52,3,1,True
5658,53,3,1,True
5672,54,3,1,True
5686,55,3,1,True
5700,56,3,1,True
5714,57,3,1,True
5728,58,3,1,True
5742,59,3,1,True
5756,60,3,1,True
5770,61,3,1,True
5784,62,3,1,True
5798,63,3,1,True
5812,64,3,1,True
5826,65,3,1,True
5840,66,3,1,True
5854,67,3,1,True
5868,68,3,1,True
5882,69,3,1,True
5896,70,3,1,True
5910,71,3,1,True
5924,72,3,1,True
5938,73,3,1,True
5952,74,3,1,True
5966,75,3,1,True
5980,76,3,1,True
5994,77,3,1,True
6008,78,3,1,True
6022,79,3,1,True
6036,80,3,1,True
6050,81,3,1,True
6064,82,3,1,True
6078,83,3,1,True
6092,84,3,1,True
6106,85,3,1,True
6120,86,3,1,True
6134,87,3,1,True
6148,88,3,1,True
4931,1,3,2,True
4945,2,3,2,True
4959,3,3,2,True
4973,4,3,2,True
4987,5,3,2,True
5001,6,3,2,True
5015,7,3,2,True
5029,8,3,2,True
5043,9,3,2,True
5057,10,3,2,True
5071,11,3,2,True
5085,12,3,2,True
5099,13,3,2,True
5113,14,3,2,True
5127,15,3,2,True
5141,16,3,2,True
5155,17,3,2,True
5169,18,3,2,True
5183,19,3,2,True
5197,20,3,2,True
5211,21,3,2,True
5225,22,3,2,True
5239,23,3,2,True
5253,24,3,2,True
5267,25,3,2,True
5281,26,3,2,True
5295,27,3,2,True
5309,28,3,2,True
5323,29,3,2,True
5337,30,3,2,True
5351,31,3,2,True
5365,32,3,2,True
5379,33,3,2,True
5393,34,3,2,True
5407,35,3,2,True
5421,36,3,2,True
5435,37,3,2,True
5449,38,3,2,True
5463,39,3,2,True
5477,40,3,2,True
5491,41,3,2,True
5505,42,3,2,True
5519,43,3,2,True
5533,44,3,2,True
5547,45,3,2,True
5561,46,3,2,True
5575,47,3,2,True
5589,48,3,2,True
5603,49,3,2,True
5617,50,3,2,True
5631,51,3,2,True
5645,52,3,2,True
5659,53,3,2,True
5673,54,3,2,True
5687,55,3,2,True
5701,56,3,2,True
5715,57,3,2,True
5729,58,3,2,True
5743,59,3,2,True
5757,60,3,2,True
5771,61,3,2,True
5785,62,3,2,True
5799,63,3,2,True
5813,64,3,2,True
5827,65,3,2,True
5841,66,3,2,True
5855,67,3,2,True
5869,68,3,2,True
5883,69,3,2,True
5897,70,3,2,True
5911,71,3,2,True
5925,72,3,2,True
5939,73,3,2,True
5953,74,3,2,True
5967,75,3,2,True
5981,76,3,2,True
5995,77,3,2,True
6009,78,3,2,True
6023,79,3,2,True
6037,80,3,2,True
6051,81,3,2,True
6065,82,3,2,True
6079,83,3,2,True
6093,84,3,2,True
6107,85,3,2,True
6121,86,3,2,True
6135,87,3,2,True
6149,88,3,2,True
4932,1,3,3,True
4946,2,3,3,True
4960,3,3,3,True
4974,4,3,3,True
4988,5,3,3,True
5002,6,3,3,True
5016,7,3,3,True
5030,8,3,3,True
5044,9,3,3,True
5058,10,3,3,True
5072,11,3,3,True
5086,12,3,3,True
5100,13,3,3,True
5114,14,3,3,True
5128,15,3,3,True
5142,16,3,3,True
5156,17,3,3,True
5170,18,3,3,True
5184,19,3,3,True
5198,20,3,3,True
5212,21,3,3,True
5226,22,3,3,True
5240,23,3,3,True
5254,24,3,3,True
5268,25,3,3,True
5282,26,3,3,True
5296,27,3,3,True
5310,28,3,3,True
5324,29,3,3,True
5338,30,3,3,True
5352,31,3,3,True
5366,32,3,3,True
5380,33,3,3,True
5394,34,3,3,True
5408,35,3,3,True
5422,36,3,3,True
5436,37,3,3,True
5450,38,3,3,True
5464,39,3,3,True
5478,40,3,3,True
5492,41,3,3,True
5506,42,3,3,True
5520,43,3,3,True
5534,44,3,3,True
5548,45,3,3,True
5562,46,3,3,True
5576,47,3,3,True
5590,48,3,3,True
5604,49,3,3,True
5618,50,3,3,True
5632,51,3,3,True
5646,52,3,3,True
5660,53,3,3,True
5674,54,3,3,True
5688,55,3,3,True
5702,56,3,3,True
5716,57,3,3,True
5730,58,3,3,True
5744,59,3,3,True
5758,60,3,3,True
5772,61,3,3,True
5786,62,3,3,True
5800,63,3,3,True
5814,64,3,3,True
5828,65,3,3,True
5842,66,3,3,True
5856,67,3,3,True
5870,68,3,3,True
5884,69,3,3,True
5898,70,3,3,True
5912,71,3,3,True
5926,72,3,3,True
5940,73,3,3,True
5954,74,3,3,True
5968,75,3,3,True
5982,76,3,3,True
5996,77,3,3,True
6010,78,3,3,True
6024,79,3,3,True
6038,80,3,3,True
6052,81,3,3,True
6066,82,3,3,True
6080,83,3,3,True
6094,84,3,3,True
6108,85,3,3,True
6122,86,3,3,True
6136,87,3,3,True
6150,88,3,3,True
4933,1,3,4,True
4947,2,3,4,True
4961,3,3,4,True
4975,4,3,4,True
4989,5,3,4,True
5003,6,3,4,True
5017,7,3,4,True
5031,8,3,4,True
5045,9,3,4,True
5059,10,3,4,True
5073,11,3,4,True
5087,12,3,4,True
5101,13,3,4,True
5115,14,3,4,True
5129,15,3,4,True
5143,16,3,4,True
5157,17,3,4,True
5171,18,3,4,True
5185,19,3,4,True
5199,20,3,4,True
5213,21,3,4,True
5227,22,3,4,True
5241,23,3,4,True
5255,24,3,4,True
5269,25,3,4,True
5283,26,3,4,True
5297,27,3,4,True
5311,28,3,4,True
5325,29,3,4,True
5339,30,3,4,True
5353,31,3,4,True
5367,32,3,4,True
5381,33,3,4,True
5395,34,3,4,True
5409,35,3,4,True
5423,36,3,4,True
5437,37,3,4,True
5451,38,3,4,True
5465,39,3,4,True
5479,40,3,4,True
5493,41,3,4,True
5507,42,3,4,True
5521,43,3,4,True
5535,44,3,4,True
5549,45,3,4,True
5563,46,3,4,True
5577,47,3,4,True
5591,48,3,4,True
5605,49,3,4,True
5619,50,3,4,True
5633,51,3,4,True
5647,52,3,4,True
5661,53,3,4,True
5675,54,3,4,True
5689,55,3,4,True
5703,56,3,4,True
5717,57,3,4,True
5731,58,3,4,True
5745,59,3,4,True
5759,60,3,4,True
5773,61,3,4,True
5787,62,3,4,True
5801,63,3,4,True
5815,64,3,4,True
5829,65,3,4,True
5843,66,3,4,True
5857,67,3,4,True
5871,68,3,4,True
5885,69,3,4,True
5899,70,3,4,True
5913,71,3,4,True
5927,72,3,4,True
5941,73,3,4,True
5955,74,3,4,True
5969,75,3,4,True
5983,76,3,4,True
5997,77,3,4,True
6011,78,3,4,True
6025,79,3,4,True
6039,80,3,4,True
6053,81,3,4,True
6067,82,3,4,True
6081,83,3,4,True
6095,84,3,4,True
6109,85,3,4,True
6123,86,3,4,True
6137,87,3,4,True
6151,88,3,4,True
4934,1,3,5,True
4948,2,3,5,True
4962,3,3,5,True
4976,4,3,5,True
4990,5,3,5,True
5004,6,3,5,True
5018,7,3,5,True
5032,8,3,5,True
5046,9,3,5,True
5060,10,3,5,True
5074,11,3,5,True
5088,12,3,5,True
5102,13,3,5,True
5116,14,3,5,True
5130,15,3,5,True
5144,16,3,5,True
5158,17,3,5,True
5172,18,3,5,True
5186,19,3,5,True
5200,20,3,5,True
5214,21,3,5,True
5228,22,3,5,True
5242,23,3,5,True
5256,24,3,5,True
5270,25,3,5,True
5284,26,3,5,True
5298,27,3,5,True
5312,28,3,5,True
5326,29,3,5,True
5340,30,3,5,True
5354,31,3,5,True
5368,32,3,5,True
5382,33,3,5,True
5396,34,3,5,True
5410,35,3,5,True
5424,36,3,5,True
5438,37,3,5,True
5452,38,3,5,True
5466,39,3,5,True
5480,40,3,5,True
5494,41,3,5,True
5508,42,3,5,True
5522,43,3,5,True
5536,44,3,5,True
5550,45,3,5,True
5564,46,3,5,True
5578,47,3,5,True
5592,48,3,5,True
5606,49,3,5,True
5620,50,3,5,True
5634,51,3,5,True
5648,52,3,5,True
5662,53,3,5,True
5676,54,3,5,True
5690,55,3,5,True
5704,56,3,5,True
5718,57,3,5,True
5732,58,3,5,True
5746,59,3,5,True
5760,60,3,5,True
5774,61,3,5,True
5788,62,3,5,True
5802,63,3,5,True
5816,64,3,5,True
5830,65,3,5,True
5844,66,3,5,True
5858,67,3,5,True
5872,68,3,5,True
5886,69,3,5,True
5900,70,3,5,True
5914,71,3,5,True
5928,72,3,5,True
5942,73,3,5,True
5956,74,3,5,True
5970,75,3,5,True
5984,76,3,5,True
5998,77,3,5,True
6012,78,3,5,True
6026,79,3,5,True
6040,80,3,5,True
6054,81,3,5,True
6068,82,3,5,True
6082,83,3,5,True
6096,84,3,5,True
6110,85,3,5,True
6124,86,3,5,True
6138,87,3,5,True
6152,88,3,5,True
4935,1,3,6,True
4949,2,3,6,True
4963,3,3,6,True
4977,4,3,6,True
4991,5,3,6,True
5005,6,3,6,True
5019,7,3,6,True
5033,8,3,6,True
5047,9,3,6,True
5061,10,3,6,True
5075,11,3,6,True
5089,12,3,6,True
5103,13,3,6,True
5117,14,3,6,True
5131,15,3,6,True
5145,16,3,6,True
5159,17,3,6,True
5173,18,3,6,True
5187,19,3,6,True
5201,20,3,6,True
5215,21,3,6,True
5229,22,3,6,True
5243,23,3,6,True
5257,24,3,6,True
5271,25,3,6,True
5285,26,3,6,True
5299,27,3,6,True
5313,28,3,6,True
5327,29,3,6,True
5341,30,3,6,True
5355,31,3,6,True
5369,32,3,6,True
5383,33,3,6,True
5397,34,3,6,True
5411,35,3,6,True
5425,36,3,6,True
5439,37,3,6,True
5453,38,3,6,True
5467,39,3,6,True
5481,40,3,6,True
5495,41,3,6,True
5509,42,3,6,True
5523,43,3,6,True
5537,44,3,6,True
5551,45,3,6,True
5565,46,3,6,True
5579,47,3,6,True
5593,48,3,6,True
5607,49,3,6,True
5621,50,3,6,True
5635,51,3,6,True
5649,52,3,6,True
5663,53,3,6,True
5677,54,3,6,True
5691,55,3,6,True
5705,56,3,6,True
5719,57,3,6,True
5733,58,3,6,True
5747,59,3,6,True
5761,60,3,6,True
5775,61,3,6,True
5789,62,3,6,True
5803,63,3,6,True
5817,64,3,6,True
5831,65,3,6,True
5845,66,3,6,True
5859,67,3,6,True
5873,68,3,6,True
5887,69,3,6,True
5901,70,3,6,True
5915,71,3,6,True
5929,72,3,6,True
5943,73,3,6,True
5957,74,3,6,True
5971,75,3,6,True
5985,76,3,6,True
5999,77,3,6,True
6013,78,3,6,True
6027,79,3,6,True
6041,80,3,6,True
6055,81,3,6,True
6069,82,3,6,True
6083,83,3,6,True
6097,84,3,6,True
6111,85,3,6,True
6125,86,3,6,True
6139,87,3,6,True
6153,88,3,6,True
4936,1,3,7,True
4950,2,3,7,True
4964,3,3,7,True
4978,4,3,7,True
4992,5,3,7,True
5006,6,3,7,True
5020,7,3,7,True
5034,8,3,7,True
5048,9,3,7,True
5062,10,3,7,True
5076,11,3,7,True
5090,12,3,7,True
5104,13,3,7,True
5118,14,3,7,True
5132,15,3,7,True
5146,16,3,7,True
5160,17,3,7,True
5174,18,3,7,True
5188,19,3,7,True
5202,20,3,7,True
5216,21,3,7,True
5230,22,3,7,True
5244,23,3,7,True
5258,24,3,7,True
5272,25,3,7,True
5286,26,3,7,True
5300,27,3,7,True
5314,28,3,7,True
5328,29,3,7,True
5342,30,3,7,True
5356,31,3,7,True
5370,32,3,7,True
5384,33,3,7,True
5398,34,3,7,True
5412,35,3,7,True
5426,36,3,7,True
5440,37,3,7,True
5454,38,3,7,True
5468,39,3,7,True
5482,40,3,7,True
5496,41,3,7,True
5510,42,3,7,True
5524,43,3,7,True
5538,44,3,7,True
5552,45,3,7,True
5566,46,3,7,True
5580,47,3,7,True
5594,48,3,7,True
5608,49,3,7,True
5622,50,3,7,True
5636,51,3,7,True
5650,52,3,7,True
5664,53,3,7,True
5678,54,3,7,True
5692,55,3,7,True
5706,56,3,7,True
5720,57,3,7,True
5734,58,3,7,True
5748,59,3,7,True
5762,60,3,7,True
5776,61,3,7,True
5790,62,3,7,True
5804,63,3,7,True
5818,64,3,7,True
5832,65,3,7,True
5846,66,3,7,True
5860,67,3,7,True
5874,68,3,7,True
5888,69,3,7,True
5902,70,3,7,True
5916,71,3,7,True
5930,72,3,7,True
5944,73,3,7,True
5958,74,3,7,True
5972,75,3,7,True
5986,76,3,7,True
6000,77,3,7,True
6014,78,3,7,True
6028,79,3,7,True
6042,80,3,7,True
6056,81,3,7,True
6070,82,3,7,True
6084,83,3,7,True
6098,84,3,7,True
6112,85,3,7,True
6126,86,3,7,True
6140,87,3,7,True
6154,88,3,7,True
4937,1,3,8,True
4951,2,3,8,True
4965,3,3,8,True
4979,4,3,8,True
4993,5,3,8,True
5007,6,3,8,True
5021,7,3,8,True
5035,8,3,8,True
5049,9,3,8,True
5063,10,3,8,True
5077,11,3,8,True
5091,12,3,8,True
5105,13,3,8,True
5119,14,3,8,True
5133,15,3,8,True
5147,16,3,8,True
5161,17,3,8,True
5175,18,3,8,True
5189,19,3,8,True
5203,20,3,8,True
5217,21,3,8,True
5231,22,3,8,True
5245,23,3,8,True
5259,24,3,8,True
5273,25,3,8,True
5287,26,3,8,True
5301,27,3,8,True
5315,28,3,8,True
5329,29,3,8,True
5343,30,3,8,True
5357,31,3,8,True
5371,32,3,8,True
5385,33,3,8,True
5399,34,3,8,True
5413,35,3,8,True
5427,36,3,8,True
5441,37,3,8,True
5455,38,3,8,True
5469,39,3,8,True
5483,40,3,8,True
5497,41,3,8,True
5511,42,3,8,True
5525,43,3,8,True
5539,44,3,8,True
5553,45,3,8,True
5567,46,3,8,True
5581,47,3,8,True
5595,48,3,8,True
5609,49,3,8,True
5623,50,3,8,True
5637,51,3,8,True
5651,52,3,8,True
5665,53,3,8,True
5679,54,3,8,True
5693,55,3,8,True
5707,56,3,8,True
5721,57,3,8,True
5735,58,3,8,True
5749,59,3,8,True
5763,60,3,8,True
5777,61,3,8,True
5791,62,3,8,True
5805,63,3,8,True
5819,64,3,8,True
5833,65,3,8,True
5847,66,3,8,True
5861,67,3,8,True
5875,68,3,8,True
5889,69,3,8,True
5903,70,3,8,True
5917,71,3,8,True
5931,72,3,8,True
5945,73,3,8,True
5959,74,3,8,True
5973,75,3,8,True
5987,76,3,8,True
6001,77,3,8,True
6015,78,3,8,True
6029,79,3,8,True
6043,80,3,8,True
6057,81,3,8,True
6071,82,3,8,True
6085,83,3,8,True
6099,84,3,8,True
6113,85,3,8,True
6127,86,3,8,True
6141,87,3,8,True
6155,88,3,8,True
4938,1,3,9,True
4952,2,3,9,True
4966,3,3,9,True
4980,4,3,9,True
4994,5,3,9,True
5008,6,3,9,True
5022,7,3,9,True
5036,8,3,9,True
5050,9,3,9,True
5064,10,3,9,True
5078,11,3,9,True
5092,12,3,9,True
5106,13,3,9,True
5120,14,3,9,True
5134,15,3,9,True
5148,16,3,9,True
5162,17,3,9,True
5176,18,3,9,True
5190,19,3,9,True
5204,20,3,9,True
5218,21,3,9,True
5232,22,3,9,True
5246,23,3,9,True
5260,24,3,9,True
5274,25,3,9,True
5288,26,3,9,True
5302,27,3,9,True
5316,28,3,9,True
5330,29,3,9,True
5344,30,3,9,True
5358,31,3,9,True
5372,32,3,9,True
5386,33,3,9,True
5400,34,3,9,True
5414,35,3,9,True
5428,36,3,9,True
5442,37,3,9,True
5456,38,3,9,True
5470,39,3,9,True
5484,40,3,9,True
5498,41,3,9,True
5512,42,3,9,True
5526,43,3,9,True
5540,44,3,9,True
5554,45,3,9,True
5568,46,3,9,True
5582,47,3,9,True
5596,48,3,9,True
5610,49,3,9,True
5624,50,3,9,True
5638,51,3,9,True
5652,52,3,9,True
5666,53,3,9,True
5680,54,3,9,True
5694,55,3,9,True
5708,56,3,9,True
5722,57,3,9,True
5736,58,3,9,True
5750,59,3,9,True
5764,60,3,9,True
5778,61,3,9,True
5792,62,3,9,True
5806,63,3,9,True
5820,64,3,9,True
5834,65,3,9,True
5848,66,3,9,True
5862,67,3,9,True
5876,68,3,9,True
5890,69,3,9,True
5904,70,3,9,True
5918,71,3,9,True
5932,72,3,9,True
5946,73,3,9,True
5960,74,3,9,True
5974,75,3,9,True
5988,76,3,9,True
6002,77,3,9,True
6016,78,3,9,True
6030,79,3,9,True
6044,80,3,9,True
6058,81,3,9,True
6072,82,3,9,True
6086,83,3,9,True
6100,84,3,9,True
6114,85,3,9,True
6128,86,3,9,True
6142,87,3,9,True
6156,88,3,9,True
4939,1,3,28,True
4953,2,3,28,True
4967,3,3,28,True
4981,4,3,28,True
4995,5,3,28,True
5009,6,3,28,True
5023,7,3,28,True
5037,8,3,28,True
5051,9,3,28,True
5065,10,3,28,True
5079,11,3,28,True
5093,12,3,28,True
5107,13,3,28,True
5121,14,3,28,True
5135,15,3,28,True
5149,16,3,28,True
5163,17,3,28,True
5177,18,3,28,True
5191,19,3,28,True
5205,20,3,28,True
5219,21,3,28,True
5233,22,3,28,True
5247,23,3,28,True
5261,24,3,28,True
5275,25,3,28,True
5289,26,3,28,True
5303,27,3,28,True
5317,28,3,28,True
5331,29,3,28,True
5345,30,3,28,True
5359,31,3,28,True
5373,32,3,28,True
5387,33,3,28,True
5401,34,3,28,True
5415,35,3,28,True
5429,36,3,28,True
5443,37,3,28,True
5457,38,3,28,True
5471,39,3,28,True
5485,40,3,28,True
5499,41,3,28,True
5513,42,3,28,True
5527,43,3,28,True
5541,44,3,28,True
5555,45,3,28,True
5569,46,3,28,True
5583,47,3,28,True
5597,48,3,28,True
5611,49,3,28,True
5625,50,3,28,True
5639,51,3,28,True
5653,52,3,28,True
5667,53,3,28,True
5681,54,3,28,True
5695,55,3,28,True
5709,56,3,28,True
5723,57,3,28,True
5737,58,3,28,True
5751,59,3,28,True
5765,60,3,28,True
5779,61,3,28,True
5793,62,3,28,True
5807,63,3,28,True
5821,64,3,28,True
5835,65,3,28,True
5849,66,3,28,True
5863,67,3,28,True
5877,68,3,28,True
5891,69,3,28,True
5905,70,3,28,True
5919,71,3,28,True
5933,72,3,28,True
5947,73,3,28,True
5961,74,3,28,True
5975,75,3,28,True
5989,76,3,28,True
6003,77,3,28,True
6017,78,3,28,True
6031,79,3,28,True
6045,80,3,28,True
6059,81,3,28,True
6073,82,3,28,True
6087,83,3,28,True
6101,84,3,28,True
6115,85,3,28,True
6129,86,3,28,True
6143,87,3,28,True
6157,88,3,28,True
4940,1,3,29,True
4954,2,3,29,True
4968,3,3,29,True
4982,4,3,29,True
4996,5,3,29,True
5010,6,3,29,True
5024,7,3,29,True
5038,8,3,29,True
5052,9,3,29,True
5066,10,3,29,True
5080,11,3,29,True
5094,12,3,29,True
5108,13,3,29,True
5122,14,3,29,True
5136,15,3,29,True
5150,16,3,29,True
5164,17,3,29,True
5178,18,3,29,True
5192,19,3,29,True
5206,20,3,29,True
5220,21,3,29,True
5234,22,3,29,True
5248,23,3,29,True
5262,24,3,29,True
5276,25,3,29,True
5290,26,3,29,True
5304,27,3,29,True
5318,28,3,29,True
5332,29,3,29,True
5346,30,3,29,True
5360,31,3,29,True
5374,32,3,29,True
5388,33,3,29,True
5402,34,3,29,True
5416,35,3,29,True
5430,36,3,29,True
5444,37,3,29,True
5458,38,3,29,True
5472,39,3,29,True
5486,40,3,29,True
5500,41,3,29,True
5514,42,3,29,True
5528,43,3,29,True
5542,44,3,29,True
5556,45,3,29,True
5570,46,3,29,True
5584,47,3,29,True
5598,48,3,29,True
5612,49,3,29,True
5626,50,3,29,True
5640,51,3,29,True
5654,52,3,29,True
5668,53,3,29,True
5682,54,3,29,True
5696,55,3,29,True
5710,56,3,29,True
5724,57,3,29,True
5738,58,3,29,True
5752,59,3,29,True
5766,60,3,29,True
5780,61,3,29,True
5794,62,3,29,True
5808,63,3,29,True
5822,64,3,29,True
5836,65,3,29,True
5850,66,3,29,True
5864,67,3,29,True
5878,68,3,29,True
5892,69,3,29,True
5906,70,3,29,True
5920,71,3,29,True
5934,72,3,29,True
5948,73,3,29,True
5962,74,3,29,True
5976,75,3,29,True
5990,76,3,29,True
6004,77,3,29,True
6018,78,3,29,True
6032,79,3,29,True
6046,80,3,29,True
6060,81,3,29,True
6074,82,3,29,True
6088,83,3,29,True
6102,84,3,29,True
6116,85,3,29,True
6130,86,3,29,True
6144,87,3,29,True
6158,88,3,29,True
4941,1,3,30,True
4955,2,3,30,True
4969,3,3,30,True
4983,4,3,30,True
4997,5,3,30,True
5011,6,3,30,True
5025,7,3,30,True
5039,8,3,30,True
5053,9,3,30,True
5067,10,3,30,True
5081,11,3,30,True
5095,12,3,30,True
5109,13,3,30,True
5123,14,3,30,True
5137,15,3,30,True
5151,16,3,30,True
5165,17,3,30,True
5179,18,3,30,True
5193,19,3,30,True
5207,20,3,30,True
5221,21,3,30,True
5235,22,3,30,True
5249,23,3,30,True
5263,24,3,30,True
5277,25,3,30,True
5291,26,3,30,True
5305,27,3,30,True
5319,28,3,30,True
5333,29,3,30,True
5347,30,3,30,True
5361,31,3,30,True
5375,32,3,30,True
5389,33,3,30,True
5403,34,3,30,True
5417,35,3,30,True
5431,36,3,30,True
5445,37,3,30,True
5459,38,3,30,True
5473,39,3,30,True
5487,40,3,30,True
5501,41,3,30,True
5515,42,3,30,True
5529,43,3,30,True
5543,44,3,30,True
5557,45,3,30,True
5571,46,3,30,True
5585,47,3,30,True
5599,48,3,30,True
5613,49,3,30,True
5627,50,3,30,True
5641,51,3,30,True
5655,52,3,30,True
5669,53,3,30,True
5683,54,3,30,True
5697,55,3,30,True
5711,56,3,30,True
5725,57,3,30,True
5739,58,3,30,True
5753,59,3,30,True
5767,60,3,30,True
5781,61,3,30,True
5795,62,3,30,True
5809,63,3,30,True
5823,64,3,30,True
5837,65,3,30,True
5851,66,3,30,True
5865,67,3,30,True
5879,68,3,30,True
5893,69,3,30,True
5907,70,3,30,True
5921,71,3,30,True
5935,72,3,30,True
5949,73,3,30,True
5963,74,3,30,True
5977,75,3,30,True
5991,76,3,30,True
6005,77,3,30,True
6019,78,3,30,True
6033,79,3,30,True
6047,80,3,30,True
6061,81,3,30,True
6075,82,3,30,True
6089,83,3,30,True
6103,84,3,30,True
6117,85,3,30,True
6131,86,3,30,True
6145,87,3,30,True
6159,88,3,30,True
4942,1,3,34,True
4956,2,3,34,True
4970,3,3,34,True
4984,4,3,34,True
4998,5,3,34,True
5012,6,3,34,True
5026,7,3,34,True
5040,8,3,34,True
5054,9,3,34,True
5068,10,3,34,True
5082,11,3,34,True
5096,12,3,34,True
5110,13,3,34,True
5124,14,3,34,True
5138,15,3,34,True
5152,16,3,34,True
5166,17,3,34,True
5180,18,3,34,True
5194,19,3,34,True
5208,20,3,34,True
5222,21,3,34,True
5236,22,3,34,True
5250,23,3,34,True
5264,24,3,34,True
5278,25,3,34,True
5292,26,3,34,True
5306,27,3,34,True
5320,28,3,34,True
5334,29,3,34,True
5348,30,3,34,True
5362,31,3,34,True
5376,32,3,34,True
5390,33,3,34,True
5404,34,3,34,True
5418,35,3,34,True
5432,36,3,34,True
5446,37,3,34,True
5460,38,3,34,True
5474,39,3,34,True
5488,40,3,34,True
5502,41,3,34,True
5516,42,3,34,True
5530,43,3,34,True
5544,44,3,34,True
5558,45,3,34,True
5572,46,3,34,True
5586,47,3,34,True
5600,48,3,34,True
5614,49,3,34,True
5628,50,3,34,True
5642,51,3,34,True
5656,52,3,34,True
5670,53,3,34,True
5684,54,3,34,True
5698,55,3,34,True
5712,56,3,34,True
5726,57,3,34,True
5740,58,3,34,True
5754,59,3,34,True
5768,60,3,34,True
5782,61,3,34,True
5796,62,3,34,True
5810,63,3,34,True
5824,64,3,34,True
5838,65,3,34,True
5852,66,3,34,True
5866,67,3,34,True
5880,68,3,34,True
5894,69,3,34,True
5908,70,3,34,True
5922,71,3,34,True
5936,72,3,34,True
5950,73,3,34,True
5964,74,3,34,True
5978,75,3,34,True
5992,76,3,34,True
6006,77,3,34,True
6020,78,3,34,True
6034,79,3,34,True
6048,80,3,34,True
6062,81,3,34,True
6076,82,3,34,True
6090,83,3,34,True
6104,84,3,34,True
6118,85,3,34,True
6132,86,3,34,True
6146,87,3,34,True
6160,88,3,34,True
2465,1,4,0,True
2479,2,4,0,True
2493,3,4,0,True
2507,4,4,0,True
2521,5,4,0,True
2535,6,4,0,True
2549,7,4,0,True
2563,8,4,0,True
2577,9,4,0,True
2591,10,4,0,True
2605,11,4,0,True
2619,12,4,0,True
2633,13,4,0,True
2647,14,4,0,True
2661,15,4,0,True
2675,16,4,0,True
2689,17,4,0,True
2703,18,4,0,True
2717,19,4,0,True
2731,20,4,0,True
2745,21,4,0,True
2759,22,4,0,True
2773,23,4,0,True
2787,24,4,0,True
2801,25,4,0,True
2815,26,4,0,True
2829,27,4,0,True
2843,28,4,0,True
2857,29,4,0,True
2871,30,4,0,True
2885,31,4,0,True
2899,32,4,0,True
2913,33,4,0,True
2927,34,4,0,True
2941,35,4,0,True
2955,36,4,0,True
2969,37,4,0,True
2983,38,4,0,True
2997,39,4,0,True
3011,40,4,0,True
3025,41,4,0,True
3039,42,4,0,True
3053,43,4,0,True
3067,44,4,0,True
3081,45,4,0,True
3095,46,4,0,True
3109,47,4,0,True
3123,48,4,0,True
3137,49,4,0,True
3151,50,4,0,True
3165,51,4,0,True
3179,52,4,0,True
3193,53,4,0,True
3207,54,4,0,True
3221,55,4,0,True
3235,56,4,0,True
3249,57,4,0,True
3263,58,4,0,True
3277,59,4,0,True
3291,60,4,0,True
3305,61,4,0,True
3319,62,4,0,True
3333,63,4,0,True
3347,64,4,0,True
3361,65,4,0,True
3375,66,4,0,True
3389,67,4,0,True
3403,68,4,0,True
3417,69,4,0,True
3431,70,4,0,True
3445,71,4,0,True
3459,72,4,0,True
3473,73,4,0,True
3487,74,4,0,True
3501,75,4,0,True
3515,76,4,0,True
3529,77,4,0,True
3543,78,4,0,True
3557,79,4,0,True
3571,80,4,0,True
3585,81,4,0,True
3599,82,4,0,True
3613,83,4,0,True
3627,84,4,0,True
3641,85,4,0,True
3655,86,4,0,True
3669,87,4,0,True
3683,88,4,0,True
2466,1,4,1,True
2480,2,4,1,True
2494,3,4,1,True
2508,4,4,1,True
2522,5,4,1,True
2536,6,4,1,True
2550,7,4,1,True
2564,8,4,1,True
2578,9,4,1,True
2592,10,4,1,True
2606,11,4,1,True
2620,12,4,1,True
2634,13,4,1,True
2648,14,4,1,True
2662,15,4,1,True
2676,16,4,1,True
2690,17,4,1,True
2704,18,4,1,True
2718,19,4,1,True
