idcolumna,idgrupo,nombre,texto,campo,tipo,orden,imagenes,usarEtiquetasIni,tabla,desglosable,actualizable,campoVisualizacion,anchoPropio,tablaorigen,parteSql,parteSqlIdgestorbasedatos,parteSqlResto,verColumnaDefecto,visibleDashboard,disponible
8502,86,Etapa Tarea,Etapa Trabajo,etapatarea,0,265,,0,,0,0,bMostrarCampoEtapaTarea,100,,tar.etapaTarea AS etapaTarea,,,0,False,True
8503,64,publicar,Acceso Clientes,publicar,1,229,,0,,0,0,bAccesoClientes,100,,E.publicar,,,0,False,True
8504,4,Total Dcto,Total Dcto,totaldctoeuro,0,265,,0,Total Dcto,0,0,,100,,oporcli.totaldctoeuro,,,0,False,True
8505,4,Total IVA,Total IVA,ftotaliva,0,266,,0,Total IVA,0,0,,100,,oporcli.ftotaliva,,,0,False,True
8506,1,diagnostico,Diagnóstico,diagnostico,0,8501,,0,,0,0,bVerDiagnosticos,100,,act.diagnostico,1,act.diagnostico,0,False,True
8507,13,diagnostico,Diagnóstico,diagnostico,0,761,,0,,0,0,bVerDiagnosticos,100,,p.diagnostico,1,p.diagnostico,0,False,True
8508,48,dirFact,Dirección,domiciliocli,0,8508,,,,,,,100,,f.domiciliocli,,,0,False,True
8509,48,pobFact,Población,poblacioncli,0,8509,,,,,,,100,,f.poblacioncli,,,0,False,True
8510,48,provFact,Provincia,provinciacli,0,8510,,,,,,,100,,f.provinciacli,,,0,False,True
8511,48,postalFact,Código Postal,codpostalcli,0,8511,,,,,,,100,,f.codpostalcli,,,0,False,True
8512,48,paisFact,País,paiscli,0,8512,,,,,,,100,,f.paiscli,,,0,False,True
8525,86,IBAN,IBAN,ibanopor,0,168,,0,,,,,250,,,,,0,False,True
8526,86,Hora Próxima Actuación,Hora Próxima Actuación,horaproximaactuacion,2,267,,0,,0,0,,100,,r.horaProximaActuacion,,,0,False,True
8549,60,importeAceptado,Importe Aceptado,importeAceptado,8,78,,,,,,bverodontograma,,," ISNULL((SELECT CASE WHEN ISNULL(so.poriva,0) <> 0 THEN SUM(ISNULL(importe,0)) ELSE CASE WHEN t.iva is not null THEN SUM(importe)*(1+t.iva/100) ELSE SUM(importe) END END from segodont so LEFT JOIN [[instancia]advabousu[empresa]].dbo.[[ejercicio]cuentas] cuen ON cuen.numcta = cli.ctaiva left join tipoiva t on cuen.idiva = t.idiva where so.idOdontograma=o.id AND so.idActuPresupuesto is not null GROUP BY t.iva, so.poriva),0) as importeAceptado",,,0,False,True
8550,6,Juzgado,Juzgado,juzgado,0,570,,0,,0,0,bverficjuzga,150,,(select juzgado from juzgado where codjuzga in (select codjuzga from expjuzga where expjuzga.numexp=cuentas.inumexprelacionado and expjuzga.iyear=cuentas.iyearrelacionado and expjuzga.linea=cuentas.linexpjuzga)) as juzgado,,,0,False,True
8551,86,porcumplimiento,% Cumplimiento,porcumplimiento,15,769,,0,,,,,100,,"case when (isnull(tiempoprev, 0) = 0 or isnull(porprogreso, 0) = 0 or isnull(sumTiempoTR, 0) = 0) then 0
else 100 - (cast(sumTiempoTR as float) - cast(tiempoprev as float))/(cast(tiempoprev as float) * (cast(porprogreso as float)/100)) * 100 end as porcumplimiento",,,0,False,True
8552,64,Empresa,Empresa,nombreempresa,0,92,,0,Empresa,0,0,,100,,,,,0,False,True
8553,113,Adjuntos,Adjuntos,adjuntos,13,183,,0,Adjuntos,0,0,,70,,,,,0,False,True
8554,120,dfechaact,Fecha,dfechaact,-1,18,,0,,0,0,,100,,,,,1,True,False
8555,120,Descripcion,Aplicación,sactuacion,0,18,,0,,0,0,,200,,,,,1,True,False
8558,120,Tiempo,Tiempo,tiempo,5,18,,0,,0,0,,100,,,,,1,False,True
8559,120,Categoría,Categoría,tipoactu,0,18,,0,,0,0,,100,,,,,1,True,False
8560,120,Usuario,Usuario,nombre,0,18,,0,,0,0,,100,,s.nombre,,,1,True,False
8562,121,dfecha,Fecha,dfecha,6,18,,2,oporclipia,,0,,100,,,,,1,False,True
8563,121,descripcion,Descripción,oportunidad,0,18,,0,,,0,,300,,,,,1,False,True
8564,121,etapa,Etapa,etapa,0,18,,2,oporclipia,,0,,100,,,,,1,False,True
8565,121,fechaseguimiento,Fecha Próxima Revisión,fechaseguimiento,6,18,,2,oporclipia,,0,,100,,,,,1,False,True
8566,121,snombrecli,Nombre,snombrecli,0,18,,2,oporclipia,,,,300,,C.snombrecli,,,1,False,True
8567,121,tipo,Tipo,tipo,0,18,,0,,,0,,100,,,,,0,False,True
8568,121,creadopor,Creado por,creadopor,0,18,,0,,,0,,100,,,,,0,False,True
8569,121,estado,Estado,estado,0,18,,0,,,0,,100,,,,,0,False,True
8570,121,estadocli,Estado Cliente,estadocli,0,18,,2,oporclipia,,,,100,,C.estadocli,,,0,False,True
8571,121,fechaalta,Fecha Alta,fechaalta,6,18,,2,oporclipia,,,,100,,C.fechaalta,,,0,False,True
8572,121,fechabaja,Fecha Baja,fechabaja,6,18,,2,oporclipia,,,,100,,C.fechabaja,,,0,False,True
8573,121,fechanacimiento,Fecha Nacimiento,fechanacimiento,6,18,,2,oporclipia,,,,100,,C.fechanacimiento,,,0,False,True
8574,121,edad,Edad,edad,0,18,,2,oporclipia,,,,100,,C.edad,,,0,False,True
8575,121,snifcli,NIF,snifcli,0,18,,2,oporclipia,,,,100,,C.snifcli,,,0,False,True
8576,121,sdescripcion,Centro,sdescripcion,0,18,,2,oporclipia,,,,100,,centrospredef.sdescripcion,,,0,False,True
8577,121,codigo,Núm. Cliente,numcli,0,18,,2,oporclipia,,,,100,,C.codigo as numcli,,,0,False,True
8578,121,spoblacioncli,Población,spoblacioncli,0,18,,2,oporclipia,,,,100,,C.spoblacioncli,,,0,False,True
8579,121,sprovinciacli,Provincia,sprovinciacli,0,18,,2,oporclipia,,,,100,,C.sprovinciacli,,,0,False,True
8580,121,snombrepais,País,snombrepais,0,18,,2,oporclipia,,,,100,,C.snombrepais,,,0,False,True
8581,121,stelefonocli,Teléfono,clitfo1,0,19,,2,oporclipia,,,,100,,C.stelefonocli as clitfo1,,,0,False,True
8582,121,telefono2,Teléfono 2,clitfo2,0,20,,2,oporclipia,,,,100,,C.telefono2 as clitfo2,,,0,False,True
8583,121,telefono3,Teléfono 3,clitfo3,0,21,,2,oporclipia,,,,100,,C.telefono3 as clitfo3,,,0,False,True
8584,121,smovilcli,Móvil,climvl,0,22,,2,oporclipia,,,,100,,C.smovilcli as climvl,,,0,False,True
8585,121,email,Correo Electrónico,email,0,23,,2,oporclipia,,,,100,,C.email,,,0,False,True
8586,121,tipofichero,Tipo Cliente,tipofichero,0,23,,2,oporclipia,,,,100,,c.tipofichero,,,0,False,True
8587,121,fechafinprev,Fecha Fin Prevista,fechafinprev,6,24,,2,oporclipia,,0,,150,,,,,0,False,True
8588,121,fechacierre,Fecha Cierre,fechacierre,6,25,,2,oporclipia,,0,,100,,,,,0,False,True
8589,121,Usuario,Usuario,nombreusuario,0,26,,0,,,0,,100,,,,,0,False,True
8593,122,Fecha,Fecha,fecha,6,18,,0,,0,0,,,,E.fecha,,,1,False,True
8594,122,Nombre,Nombre,snombrecli,0,18,,0,,0,0,,200,,C.snombrecli,,,1,True,False
8595,122,Escala,Cuestionario,nombre,0,18,,1,,0,0,,200,,EP.nombre,,,1,True,False
8596,122,Pregunta,Pregunta,tituloPregunta,0,18,,0,,0,0,,200,,EPP.titulo as tituloPregunta,,,1,True,False
8597,122,Respuesta,Respuesta,tituloRespuesta,0,18,,0,,0,0,,200,,EPR.titulo as tituloRespuesta,,,1,True,False
8598,122,Resultado Escala,ResultadoCuestionario,puntuacionTotal,16,18,,1,,0,0,bVerCalculosAutomaticosPuntuacion,,,E.puntuacion as puntuacionTotal,,,1,False,True
8599,122,Valoración Escala,ValoracionCuestionario,resultado,0,18,,1,,0,0,bVerCalculosAutomaticosPuntuacion,200,,E.resultado,,,1,True,False
8600,122,Puntuación Respuesta,Puntuación Respuesta,puntuacionRespuesta,16,18,,0,,0,0,bVerCalculosAutomaticosPuntuacion,,,EPR.puntuacion as puntuacionRespuesta,,,0,False,True
8601,122,Usuario,Usuario,susuario,0,18,,0,,0,0,,200,,S.nombre as susuario,,,0,True,False
8602,122,Tipo Cliente,Tipo Cliente,tipofichero,0,18,,0,,0,0,,200,,C.tipofichero,,,0,False,True
8603,122,NIF,NIF,snifcli,0,18,,0,,0,0,,200,,C.snifcli,,,0,False,True
8604,122,Teléfono 1,Teléfono 1,stelefonocli,0,18,,0,,0,0,,200,,C.stelefonocli,,,0,False,True
8605,122,Móvil,Móvil,smovilcli,0,18,,0,,0,0,,200,,C.smovilcli,,,0,False,True
8606,122,Dirección,Dirección,sdomiciliocli,0,18,,0,,0,0,,200,,C.sdomiciliocli,,,0,False,True
8607,122,Código Postal,Código Postal,scodpostalcli,0,18,,0,,0,0,,200,,C.scodpostalcli,,,0,False,True
8608,122,Población,Población,spoblacioncli,0,18,,0,,0,0,,200,,C.spoblacioncli,,,0,False,True
8609,122,Provincia,Provincia,sprovinciacli,0,18,,0,,0,0,,200,,C.sprovinciacli,,,0,False,True
8610,122,Centro,Centro,scentro,0,18,,0,,0,0,bvercentros,200,,CE.sdescripcion as scentro,,,0,False,True
8611,122,Correo Electrónico,Correo Electrónico,email,0,19,,0,,0,0,,200,,C.email,,,0,False,True
8613,122,1,Campo perfil 1,1,17,501,,0,,,,,100,,,,,0,False,True
8614,122,2,Campo perfil 2,2,17,502,,0,,,,,100,,,,,0,False,True
8615,122,3,Campo perfil 3,3,17,503,,0,,,,,100,,,,,0,False,True
8616,122,4,Campo perfil 4,4,17,504,,0,,,,,100,,,,,0,False,True
8617,122,5,Campo perfil 5,5,17,505,,0,,,,,100,,,,,0,False,True
8618,122,6,Campo perfil 6,6,17,506,,0,,,,,100,,,,,0,False,True
8619,122,7,Campo perfil 7,7,17,507,,0,,,,,100,,,,,0,False,True
8620,122,8,Campo perfil 8,8,17,508,,0,,,,,100,,,,,0,False,True
8621,122,9,Campo perfil 9,9,17,509,,0,,,,,100,,,,,0,False,True
8622,122,10,Campo perfil 10,10,17,510,,0,,,,,100,,,,,0,False,True
8623,122,11,Campo perfil 11,11,17,511,,0,,,,,100,,,,,0,False,True
8624,122,12,Campo perfil 12,12,17,512,,0,,,,,100,,,,,0,False,True
8625,122,13,Campo perfil 13,13,17,513,,0,,,,,100,,,,,0,False,True
8626,122,14,Campo perfil 14,14,17,514,,0,,,,,100,,,,,0,False,True
8627,122,15,Campo perfil 15,15,17,515,,0,,,,,100,,,,,0,False,True
8628,122,16,Campo perfil 16,16,17,516,,0,,,,,100,,,,,0,False,True
8629,122,17,Campo perfil 17,17,17,517,,0,,,,,100,,,,,0,False,True
8630,122,18,Campo perfil 18,18,17,518,,0,,,,,100,,,,,0,False,True
8631,122,19,Campo perfil 19,19,17,519,,0,,,,,100,,,,,0,False,True
8632,122,20,Campo perfil 20,20,17,520,,0,,,,,100,,,,,0,False,True
8633,122,21,Campo perfil 21,21,17,521,,0,,,,,100,,,,,0,False,True
8634,122,22,Campo perfil 22,22,17,522,,0,,,,,100,,,,,0,False,True
8635,122,23,Campo perfil 23,23,17,523,,0,,,,,100,,,,,0,False,True
8636,122,24,Campo perfil 24,24,17,524,,0,,,,,100,,,,,0,False,True
8637,122,25,Campo perfil 25,25,17,525,,0,,,,,100,,,,,0,False,True
8638,122,26,Campo perfil 26,26,17,526,,0,,,,,100,,,,,0,False,True
8639,122,27,Campo perfil 27,27,17,527,,0,,,,,100,,,,,0,False,True
8640,122,28,Campo perfil 28,28,17,528,,0,,,,,100,,,,,0,False,True
8641,122,29,Campo perfil 29,29,17,529,,0,,,,,100,,,,,0,False,True
8642,122,30,Campo perfil 30,30,17,530,,0,,,,,100,,,,,0,False,True
8643,19,Notas,Notas,notas,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8644,19,Notas 1,Notas 1,notas2,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8645,19,Notas 2,Notas 2,notas3,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8646,19,Notas 3,Notas 3,notas4,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8647,19,Notas 4,Notas 4,notas5,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8648,19,Notas 5,Notas 5,notas6,12,70,,0,Notas,0,0,,200,,,,,0,False,True
8649,121,1,Campo perfil 1,1,17,501,,0,,,,,100,,,,,0,False,True
8650,121,2,Campo perfil 2,2,17,502,,0,,,,,100,,,,,0,False,True
8651,121,3,Campo perfil 3,3,17,503,,0,,,,,100,,,,,0,False,True
8652,121,4,Campo perfil 4,4,17,504,,0,,,,,100,,,,,0,False,True
8653,121,5,Campo perfil 5,5,17,505,,0,,,,,100,,,,,0,False,True
8654,121,6,Campo perfil 6,6,17,506,,0,,,,,100,,,,,0,False,True
8655,121,7,Campo perfil 7,7,17,507,,0,,,,,100,,,,,0,False,True
8656,121,8,Campo perfil 8,8,17,508,,0,,,,,100,,,,,0,False,True
8657,121,9,Campo perfil 9,9,17,509,,0,,,,,100,,,,,0,False,True
8658,121,10,Campo perfil 10,10,17,510,,0,,,,,100,,,,,0,False,True
8659,121,11,Campo perfil 11,11,17,511,,0,,,,,100,,,,,0,False,True
8660,121,12,Campo perfil 12,12,17,512,,0,,,,,100,,,,,0,False,True
8661,121,13,Campo perfil 13,13,17,513,,0,,,,,100,,,,,0,False,True
8662,121,14,Campo perfil 14,14,17,514,,0,,,,,100,,,,,0,False,True
8663,121,15,Campo perfil 15,15,17,515,,0,,,,,100,,,,,0,False,True
8664,121,16,Campo perfil 16,16,17,516,,0,,,,,100,,,,,0,False,True
8665,121,17,Campo perfil 17,17,17,517,,0,,,,,100,,,,,0,False,True
8666,121,18,Campo perfil 18,18,17,518,,0,,,,,100,,,,,0,False,True
8667,121,19,Campo perfil 19,19,17,519,,0,,,,,100,,,,,0,False,True
8668,121,20,Campo perfil 20,20,17,520,,0,,,,,100,,,,,0,False,True
8669,121,21,Campo perfil 21,21,17,521,,0,,,,,100,,,,,0,False,True
8670,121,22,Campo perfil 22,22,17,522,,0,,,,,100,,,,,0,False,True
8671,121,23,Campo perfil 23,23,17,523,,0,,,,,100,,,,,0,False,True
8672,121,24,Campo perfil 24,24,17,524,,0,,,,,100,,,,,0,False,True
8673,121,25,Campo perfil 25,25,17,525,,0,,,,,100,,,,,0,False,True
8674,121,26,Campo perfil 26,26,17,526,,0,,,,,100,,,,,0,False,True
8675,121,27,Campo perfil 27,27,17,527,,0,,,,,100,,,,,0,False,True
8676,121,28,Campo perfil 28,28,17,528,,0,,,,,100,,,,,0,False,True
8677,121,29,Campo perfil 29,29,17,529,,0,,,,,100,,,,,0,False,True
8678,121,30,Campo perfil 30,30,17,530,,0,,,,,100,,,,,0,False,True
8679,48,codigo,Número Cliente,numero,16,18,,0,,0,0,bvercamponumerico,100,,CEXT.numero,,,0,False,True
8680,123,Fecha,Fecha,fecha,6,18,,0,,0,0,,,,E.fecha,,,1,False,True
8681,123,Escala,Cuestionario,nombre,0,18,,1,,0,0,,200,,EP.nombre,,,1,True,False
8682,123,Nombre,Nombre,snombrecli,0,18,,0,,0,0,,200,,C.snombrecli,,,1,True,False
8683,123,Tipo,Tipo,tipo,0,18,,0,,0,0,,200,,EP.tipo,,,1,True,False
8684,123,Usuario,Usuario,susuario,0,18,,0,,0,0,,200,,S.nombre as susuario,,,1,True,False
8685,123,Resultado,Resultado,puntuacion,16,18,,0,,0,0,bVerCalculosAutomaticosPuntuacion,,,E.puntuacion,,,1,False,True
8686,123,Valoración,Valoración,resultado,0,18,,0,,0,0,bVerCalculosAutomaticosPuntuacion,200,,E.resultado,,,1,False,True
8688,123,Fecha PIA,Fecha PIA,fechaPIA,6,18,,0,,0,0,bVerControlPIA,,,O.dfecha as fechaPIA,,,1,False,True
8689,123,PIA,PIA,descripcionPIA,0,18,,0,,0,0,bVerControlPIA,200,,O.oportunidad as descripcionPIA,,,1,False,True
8690,123,Tipo Cliente,Tipo Cliente,tipofichero,0,18,,0,,0,0,,200,,C.tipofichero,,,0,False,True
8691,123,NIF,NIF,snifcli,0,18,,0,,0,0,,200,,C.snifcli,,,0,False,True
8692,123,Teléfono 1,Teléfono 1,stelefonocli,0,18,,0,,0,0,,200,,C.stelefonocli,,,0,False,True
8693,123,Móvil,Móvil,smovilcli,0,18,,0,,0,0,,200,,C.smovilcli,,,0,False,True
8694,123,Dirección,Dirección,sdomiciliocli,0,18,,0,,0,0,,200,,C.sdomiciliocli,,,0,False,True
8695,123,Código Postal,Código Postal,scodpostalcli,0,18,,0,,0,0,,200,,C.scodpostalcli,,,0,False,True
8696,123,Población,Población,spoblacioncli,0,18,,0,,0,0,,200,,C.spoblacioncli,,,0,False,True
8697,123,Provincia,Provincia,sprovinciacli,0,18,,0,,0,0,,200,,C.sprovinciacli,,,0,False,True
8698,123,Centro,Centro,scentro,0,19,,0,,0,0,bvercentros,200,,CE.sdescripcion as scentro,,,0,False,True
8699,123,Correo Electrónico,Correo Electrónico,email,0,20,,0,,0,0,,200,,C.email,,,0,False,True
8700,123,Mes Escala,MesCuestionario,mesescala,0,21,,1,,0,0,,100,,MONTH(E.fecha) as mesescala,,,0,False,True
8701,123,Año Escala,AnoCuestionario,anoescala,0,22,,1,,0,0,,100,,YEAR(E.fecha) as anoescala,,,0,False,True
8703,123,1,Campo perfil 1,1,17,501,,0,,,,,100,,,,,0,False,True
8704,123,2,Campo perfil 2,2,17,502,,0,,,,,100,,,,,0,False,True
8705,123,3,Campo perfil 3,3,17,503,,0,,,,,100,,,,,0,False,True
8706,123,4,Campo perfil 4,4,17,504,,0,,,,,100,,,,,0,False,True
8707,123,5,Campo perfil 5,5,17,505,,0,,,,,100,,,,,0,False,True
8708,123,6,Campo perfil 6,6,17,506,,0,,,,,100,,,,,0,False,True
8709,123,7,Campo perfil 7,7,17,507,,0,,,,,100,,,,,0,False,True
8710,123,8,Campo perfil 8,8,17,508,,0,,,,,100,,,,,0,False,True
8711,123,9,Campo perfil 9,9,17,509,,0,,,,,100,,,,,0,False,True
8712,123,10,Campo perfil 10,10,17,510,,0,,,,,100,,,,,0,False,True
8713,123,11,Campo perfil 11,11,17,511,,0,,,,,100,,,,,0,False,True
8714,123,12,Campo perfil 12,12,17,512,,0,,,,,100,,,,,0,False,True
8715,123,13,Campo perfil 13,13,17,513,,0,,,,,100,,,,,0,False,True
8716,123,14,Campo perfil 14,14,17,514,,0,,,,,100,,,,,0,False,True
8717,123,15,Campo perfil 15,15,17,515,,0,,,,,100,,,,,0,False,True
8718,123,16,Campo perfil 16,16,17,516,,0,,,,,100,,,,,0,False,True
8719,123,17,Campo perfil 17,17,17,517,,0,,,,,100,,,,,0,False,True
8720,123,18,Campo perfil 18,18,17,518,,0,,,,,100,,,,,0,False,True
8721,123,19,Campo perfil 19,19,17,519,,0,,,,,100,,,,,0,False,True
8722,123,20,Campo perfil 20,20,17,520,,0,,,,,100,,,,,0,False,True
8723,123,21,Campo perfil 21,21,17,521,,0,,,,,100,,,,,0,False,True
8724,123,22,Campo perfil 22,22,17,522,,0,,,,,100,,,,,0,False,True
8725,123,23,Campo perfil 23,23,17,523,,0,,,,,100,,,,,0,False,True
8726,123,24,Campo perfil 24,24,17,524,,0,,,,,100,,,,,0,False,True
8727,123,25,Campo perfil 25,25,17,525,,0,,,,,100,,,,,0,False,True
8728,123,26,Campo perfil 26,26,17,526,,0,,,,,100,,,,,0,False,True
8729,123,27,Campo perfil 27,27,17,527,,0,,,,,100,,,,,0,False,True
8730,123,28,Campo perfil 28,28,17,528,,0,,,,,100,,,,,0,False,True
8731,123,29,Campo perfil 29,29,17,529,,0,,,,,100,,,,,0,False,True
8732,123,30,Campo perfil 30,30,17,530,,0,,,,,100,,,,,0,False,True
8733,73,Cobrar,Cobrar,facturable,4,26,1:Cobrar|*:No Cobrar,0,,0,0,!bveractuetiquetafacturable,100,,,,,0,False,True
8734,76,Cobrar,Cobrar,facturable,4,26,1:Cobrar|*:No Cobrar,0,,0,0,!bveractuetiquetafacturable,100,,,,,0,False,True
8735,73,Facturable,Facturable,facturable,4,26,1:Facturable|*:No Facturable,0,,0,0,bveractuetiquetafacturable,100,,,,,0,False,True
8736,76,Facturable,Facturable,facturable,4,26,1:Facturable|*:No Facturable,0,,0,0,bveractuetiquetafacturable,100,,,,,0,False,True
8743,4,facturado,Facturado,facturado,8,557,,0,,0,0,bfacturaroporporcen[AND]!bMostrarBI4Decimales,100,,"(select isnull(round(sum(isnull(cuen.fentradaseuro,0)*((100-cuen.dctolinea)/100) + isnull(cuen.fsalidaseuro,0)*((100-cuen.dctolinea)/100)),2),0)  from cuencli cuen left join oporcuentas opc on opc.icodcli = cuen.icodclioporcuen and cuen.lineaoporcuen = opc.linea and cuen.dfechaoporcuen = opc.dfecha where cuen.tipoprof IS NULL and opc.icodopor = oporcli.icodopor ) as facturado",,,0,False,True
8744,4,pendientefact,Pdte. Facturar,pendientefact,8,557,,0,,0,0,bfacturaroporporcen[AND]!bMostrarBI4Decimales,100,," (isnull(oporcli.importecierre,0) - (select isnull(round(sum(isnull(cuen.fentradaseuro,0)*((100-cuen.dctolinea)/100) + isnull(cuen.fsalidaseuro,0)*((100-cuen.dctolinea)/100)),2),0)  from cuencli cuen left join oporcuentas opc on opc.icodcli = cuen.icodclioporcuen and cuen.lineaoporcuen = opc.linea and cuen.dfechaoporcuen = opc.dfecha where cuen.tipoprof IS NULL and opc.icodopor = oporcli.icodopor ) ) as pendientefact",,,0,False,True
8745,4,porcenfacturado,% Facturado,porcenfacturado,15,557,,0,,0,0,bfacturaroporporcen[AND]!bMostrarBI4Decimales,100,," (case oporcli.importecierre when 0 then 0 when null then 0 else  (select (isnull(round(sum(isnull(cuen.fentradaseuro,0)*((100-cuen.dctolinea)/100) + isnull(cuen.fsalidaseuro,0)*((100-cuen.dctolinea)/100)),2),0) / ( ( isnull(nullif(oporcli.importecierre,0),1) )) ) * 100  from cuencli cuen left join oporcuentas opc on opc.icodcli = cuen.icodclioporcuen and cuen.lineaoporcuen = opc.linea and cuen.dfechaoporcuen = opc.dfecha where cuen.tipoprof is null and opc.icodopor = oporcli.icodopor ) end )as porcenfacturado",,,0,False,True
8746,38,Estado,Estado,estadoSegodont,0,21,,0,,0,0,,100,,,,,0,False,True
8747,38,Tarifa,Tarifa,tarifa,0,21,,0,,0,0,bvergesttarfodont,100,,,,,0,False,True
8748,117,Fecha Vto Año,Fecha Vto Año,yearfechavencimiento,0,25,,0,,0,0,,70,,,,,0,False,True
8749,117,Fecha Vto Mes,Fecha Vto Mes,mesfechavencimiento,0,26,,0,,0,0,,70,,,,,0,False,True
8750,117,Fecha Cobro/Pago Año,Fecha Cobro/Pago Año,yearfechacobradopagado,0,27,,0,,0,0,,70,,,,,0,False,True
8751,117,Fecha Cobro/Pago Mes,Fecha Cobro/Pago Mes,mesfechacobradopagado,0,28,,0,,0,0,,70,,,,,0,False,True
8752,87,notas,Notas,notas,19,58,,0,Notas,0,0,,200,,"CONVERT( VARCHAR(MAX),act.notas) as notas ",,,0,False,True
8754,120,Alerta,Alerta,sdescripcion2,3,18,:SinAlerta|*:ConAlerta,0,,0,0,,100,,,,,1,True,False
8755,120,AplicacionAlerta,Aplicación Alerta,sdescripcion2,0,18,,0,,0,0,,100,,,,,0,True,False
8763,86,Mes Alta Cliente,Mes Alta Cliente,mesaltacliente,16,147,,0,Mes Alta Cliente,0,0,,100,,MONTH(C.fechaalta) as mesaltacliente,,,0,False,True
8764,13,Usuario Ficha,Usuario Ficha,nombreusuficha,0,18,,0,Usuario,0,0,,,,,,,0,True,False
8765,62,costetiemporealcli,Coste Tiempo Rentabilidad,costetiemporealcli,8,559,,0,,0,0,bVerTimeReport,100,,cr.costetiemporealcli,,,0,False,True
8766,62,otrosgastosrealcli,Otros Gastos Rentabilidad,otrosgastosrealcli,8,560,,0,,0,0,bVerTimeReport,100,,cr.otrosgastosrealcli,,,0,False,True
8767,62,margenrealcli,Margen Rentabilidad,margenrealcli,8,561,,0,,0,0,bVerTimeReport,100,,cr.margenrealcli,,,0,False,True
8768,62,margenxporcientorealcli,%Margen Rentabilidad,margenxporcientorealcli,8,561,,0,,0,0,bVerTimeReport,100,,cr.margenxporcientorealcli,,,0,False,True
8769,62,tiemporealcli,Tiempo Rentabilidad,tiemporealcli,5,563,,0,,0,0,bVerTimeReport,100,,cr.tiemporealcli,,,0,False,True
8770,62,costerealcli,Costes Rentabilidad,costerealcli,8,558,,0,,0,0,bVerTimeReport,100,,cr.costerealcli,,,0,False,True
8771,13,campotipo1,Expcampotipo1,campotipo1,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo1,,,0,False,True
8772,13,campotipo2,Expcampotipo2,campotipo2,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo2,,,0,False,True
8773,13,campotipo3,Expcampotipo3,campotipo3,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo3,,,0,False,True
8774,13,campotipo4,Expcampotipo4,campotipo4,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo4,,,0,False,True
8775,13,campotipo5,Expcampotipo5,campotipo5,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo5,,,0,False,True
8776,13,campotipo6,Expcampotipo6,campotipo6,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo6,,,0,False,True
8777,13,campotipo7,Expcampotipo7,campotipo7,0,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campotipo7,,,0,False,True
8778,13,campofechatipo1,Expcampofechatipo1,campofechatipo1,6,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campofechatipo1,,,0,False,True
8779,13,campofechatipo2,Expcampofechatipo2,campofechatipo2,6,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campofechatipo2,,,0,False,True
8780,13,campofechatipo3,Expcampofechatipo3,campofechatipo3,6,75,,1,expediente,0,0,bvertipologiaexpe,100,,e.campofechatipo3,,,0,False,True
8781,38,Costes,Costes,costeMaterial,8,18,,0,Costes,,,odontconfig:bVerCosteMaterial,100,,segodont.costeMaterial,,,0,False,True
8782,38,porcenAplicadoAux,% Comisión Auxiliar,porcenAplicadoAux,15,86,,0,,,0,bVerComisiones,100,,comisionAux.porcenAplicado AS porcenAplicadoAux,,,0,False,True
8783,38,importeComisionAux,Importe Comisión Auxiliar,importeComisionAux,8,87,,0,,,0,bVerComisiones,100,,comisionAux.baseimponible as importeComisionAux,,,0,False,True
8784,38,totalComision,Total Comisión,totalComision,8,88,,0,,,0,bVerComisiones,100,,"(ISNULL(comision.baseimponible,0) + ISNULL(comisionAux.baseimponible, 0)) as totalComision",,,0,False,True
8785,86,tareaFacturable,EtiqTareaFacturableProp,facturabletarea,0,270,,1,,0,0,bMostrarCampoFacturableTarea,100,,tar.facturable AS facturableTarea,,,0,False,True
8786,126,foto,Foto,foto,20,18,,0,,0,0,,,,C.icodcli AS foto,,,1,False,True
8787,126,referencia,Referencia,referencia,0,18,,0,,0,0,,100,,,,,1,True,True
8788,126,snombrecli,Titulo,snombrecli,0,18,,0,,0,0,,100,,,,,1,True,True
8789,126,descripcion,Descripcion,descripcion,0,18,,0,,0,0,,100,, CEX.descripcion AS descripcion,,,1,True,True
8790,126,tipofichero,Tipo Inmueble,tipofichero,0,18,,0,,0,0,,100,,C.tipofichero,,,1,True,True
8791,126,Operación,Operación,operacion,0,18,,0,,0,0,,100,, CEX.operacion AS operacion,,,1,True,True
8792,126,Dirección,Dirección,sdomiciliocli,0,18,,0,,0,0,,100,,C.sdomiciliocli,,,1,True,True
8793,126,Población,Población,spoblacioncli,0,18,,0,,0,0,,100,,C.spoblacioncli,,,1,True,True
