id,codope,aplicacion,equipo,tipo,fecha,versionSO
6341,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 14:13:02.837000,
6342,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 14:13:04.037000,
6343,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 15:05:52.900000,
6344,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 15:54:46.187000,
6345,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 16:00:32.620000,
6346,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 16:42:51.757000,
6347,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 17:22:06.117000,
6348,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 18:16:15.637000,
6349,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 20:23:25.303000,
6350,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 22:01:16.823000,
6351,1,AppAngular,MNCLOUDIIS02,0,2025-04-07 22:20:05.860000,
6352,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 08:11:04.600000,
6353,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 08:39:36.733000,
6354,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 13:55:14.980000,
6355,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 15:56:38.933000,
6356,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 17:31:58.160000,
6357,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 18:54:21.543000,
6358,1,AppAngular,MNCLOUDIIS02,0,2025-04-08 23:09:28.137000,
6359,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 08:57:53.913000,
6360,1,GestorConsultas:37,DESKTOP-D72E0H9,1,2025-04-09 08:59:05.373000,
6361,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 09:20:04.540000,
6362,1,GestorConsultas:37,DESKTOP-D72E0H9,0,2025-04-09 09:56:19.873000,
6363,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:23.453000,
6364,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:24.267000,
6365,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:24.890000,
6366,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:25.593000,
6367,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:26.250000,
6368,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:26.937000,
6369,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:27.453000,
6370,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:28.173000,
6371,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:28.873000,
6372,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:29.453000,
6373,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:30.017000,
6374,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:30.733000,
6375,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:31.343000,
6376,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:32.047000,
6377,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:32.563000,
6378,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:33.750000,
6379,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:48.657000,
6380,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:49.470000,
6381,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:50.033000,
6382,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:50.593000,
6383,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 10:35:51.267000,
6384,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:12.100000,
6385,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:13.177000,
6386,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:14.083000,
6387,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:14.880000,
6388,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:15.537000,
6389,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:16.507000,
6390,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:17.317000,
6391,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:18.600000,
6392,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:19.600000,
6393,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:20.507000,
6394,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:21.473000,
6395,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:22.333000,
6396,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:23.210000,
6397,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:24.160000,
6398,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:25.020000,
6399,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:26.007000,
6400,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:27.427000,
6401,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:28.427000,
6402,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:29.710000,
6403,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:30.443000,
6404,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:31.363000,
6405,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:32:32.163000,
6406,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:47.573000,
6407,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:48.463000,
6408,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:49.180000,
6409,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:49.820000,
6410,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:50.493000,
6411,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:51.023000,
6412,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:51.620000,
6413,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:52.243000,
6414,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:52.743000,
6415,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:53.463000,
6416,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:54.197000,
6417,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:55.073000,
6418,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:55.573000,
6419,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:56.010000,
6420,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:56.633000,
6421,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:57.277000,
6422,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:58.480000,
6423,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:59.307000,
6424,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:42:59.837000,
6425,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:00.637000,
6426,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:01.243000,
6427,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:01.870000,
6428,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:02.900000,
6429,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:03.433000,
6430,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:43:04.290000,
6431,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:39.757000,
6432,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:40.867000,
6433,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:41.380000,
6434,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:41.880000,
6435,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:42.443000,
6436,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:43.083000,
6437,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:49:43.787000,
6438,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:00.350000,
6439,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:01.647000,
6440,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:02.193000,
6441,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:02.757000,
6442,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:03.350000,
6443,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:04.040000,
6444,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:04.680000,
6445,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:05.553000,
6446,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:06.193000,
6447,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:06.837000,
6448,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:07.477000,
6449,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:08.007000,
6450,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:08.600000,
6451,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:09.243000,
6452,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:09.883000,
6453,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:10.443000,
6454,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:11.147000,
6455,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:11.803000,
6456,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:12.617000,
6457,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:13.147000,
6458,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:13.897000,
6459,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:14.680000,
6460,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:15.397000,
6461,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:15.913000,
6462,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:16.507000,
6463,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:17.337000,
6464,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:17.960000,
6465,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:18.680000,
6466,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:19.243000,
6467,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:19.867000,
6468,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:20.147000,
6469,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:20.570000,
6470,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:20.867000,
6471,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:21.273000,
6472,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:21.570000,
6473,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:21.883000,
6474,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:22.290000,
6475,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:23.007000,
6476,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:23.070000,
6477,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:23.650000,
6478,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:24.257000,
6479,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:24.993000,
6480,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:25.633000,
6481,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:26.197000,
6482,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:27.007000,
6483,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:27.883000,
6484,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:28.507000,
6485,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:29.150000,
6486,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:30.493000,
6487,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:30.507000,
6488,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:31.257000,
6489,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:31.493000,
6490,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:31.883000,
6491,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:32.650000,
6492,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:32.650000,
6493,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:33.570000,
6494,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:33.570000,
6495,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:34.290000,
6496,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:34.650000,
6497,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:34.947000,
6498,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:35.243000,
6499,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:35.570000,
6500,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:35.947000,
6501,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:36.353000,
6502,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:36.710000,
6503,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:36.710000,
6504,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:37.400000,
6505,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:37.727000,
6506,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:37.790000,
6507,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:38.337000,
6508,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:38.603000,
6509,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:39.570000,
6510,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:40.977000,
6511,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:41.493000,
6512,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:42.117000,
6513,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:42.680000,
6514,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:43.587000,
6515,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:44.290000,
6516,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:45.087000,
6517,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:45.883000,
6518,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:46.447000,
6519,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:46.977000,
6520,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:47.023000,
6521,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:47.650000,
6522,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:47.650000,
6523,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:48.210000,
6524,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:48.210000,
6525,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:49.010000,
6526,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:49.010000,
6527,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:49.557000,
6528,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:49.570000,
6529,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:50.133000,
6530,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:50.133000,
6531,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:50.680000,
6532,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:50.727000,
6533,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:51.400000,
6534,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:51.400000,
6535,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:52.070000,
6536,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:52.087000,
6537,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:52.807000,
6538,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:52.820000,
6539,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:53.570000,
6540,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:53.557000,
6541,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:54.320000,
6542,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:54.353000,
6543,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:55.180000,
6544,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:55.197000,
6545,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:55.930000,
6546,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:55.947000,
6547,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:56.760000,
6548,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:56.773000,
6549,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:57.697000,
6550,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:57.713000,
6551,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:58.463000,
6552,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:58.463000,
6553,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:59.243000,
6554,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:50:59.243000,
6555,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:00.570000,
6556,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:00.603000,
6557,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:01.587000,
6558,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:01.587000,
6559,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:02.320000,
6560,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:02.367000,
6561,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:03.117000,
6562,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:03.150000,
6563,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:04.227000,
6564,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:04.243000,
6565,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:04.617000,
6566,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:04.837000,
6567,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:04.837000,
6568,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:05.807000,
6569,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:05.837000,
6570,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:06.603000,
6571,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:06.620000,
6572,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:07.337000,
6573,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:07.353000,
6574,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:11.900000,
6575,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:11.900000,
6576,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:13.477000,
6577,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:13.477000,
6578,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:13.993000,
6579,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:13.993000,
6580,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:14.620000,
6581,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:14.633000,
6582,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:15.493000,
6583,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:15.510000,
6584,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:16.040000,
6585,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:16.087000,
6586,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:16.930000,
6587,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:16.963000,
6588,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:17.667000,
6589,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:17.667000,
6590,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:19.273000,
6591,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:19.290000,
6592,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:19.963000,
6593,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:19.977000,
6594,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:20.760000,
6595,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:20.777000,
6596,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:21.417000,
6597,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:21.417000,
6598,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:22.180000,
6599,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:22.180000,
6600,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:22.807000,
6601,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:22.823000,
6602,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:23.650000,
6603,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:23.667000,
6604,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:24.837000,
6605,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:24.853000,
6606,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:25.917000,
6607,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:25.930000,
6608,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:26.680000,
6609,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:26.713000,
6610,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:27.447000,
6611,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:27.430000,
6612,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:28.447000,
6613,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:28.493000,
6614,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:29.323000,
6615,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:29.323000,
6616,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:30.087000,
6617,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:30.133000,
6618,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:31.010000,
6619,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:31.027000,
6620,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:31.730000,
6621,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:31.743000,
6622,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:32.917000,
6623,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:32.930000,
6624,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:33.633000,
6625,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:33.650000,
6626,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:34.447000,
6627,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:34.463000,
6628,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:35.087000,
6629,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:35.103000,
6630,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:35.883000,
6631,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:35.883000,
6632,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:36.667000,
6633,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:36.713000,
6634,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:37.400000,
6635,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:37.417000,
6636,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:38.633000,
6637,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:38.777000,
6638,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:39.400000,
6639,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:39.433000,
6640,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:40.213000,
6641,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:40.277000,
6642,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:40.870000,
6643,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:40.917000,
6644,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:41.510000,
6645,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:41.557000,
6646,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:42.353000,
6647,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:42.353000,
6648,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:43.230000,
6649,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:43.230000,
6650,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:44.230000,
6651,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:44.290000,
6652,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:44.917000,
6653,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:44.963000,
6654,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:45.743000,
6655,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:45.743000,
6656,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:46.870000,
6657,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:46.917000,
6658,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:47.587000,
6659,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:47.637000,
6660,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:48.933000,
6661,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:48.947000,
6662,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:49.807000,
6663,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:49.823000,
6664,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:50.463000,
6665,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:50.480000,
6666,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:51.493000,
6667,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:51.510000,
6668,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:52.137000,
6669,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:52.183000,
6670,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:52.993000,
6671,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:53.040000,
6672,1,AppAngular,MNCLOUDIIS02,0,2025-04-09 11:51:53.573000,
