id,id_linedcto,id_tabla,id_field,indice,numero,itabla,seccion
19992,261,24,102,12,,,
19993,261,24,286,13,,,
19994,261,24,71,14,,,
19995,261,24,100,15,,,
19996,261,24,103,16,,,
19997,261,61,287,17,,,
19998,261,62,288,18,,,
19999,261,25,104,19,,,
20000,261,4,34,20,1,,
20001,261,4,77,21,1,,
20002,261,63,40,22,,2,
20003,261,63,246,23,,2,
20004,261,1,1,24,,,
20005,260,1,1,1,,,
20006,260,1,2,2,,,
20007,260,1,3,3,,,
20008,260,1,4,4,,,
20009,260,1,5,5,,,
20010,260,1,6,6,,,
20011,260,1,7,7,,,
20012,260,1,8,8,,,
20013,260,1,4,9,,,
20014,260,1,274,10,,,
20015,260,24,101,11,,,
20016,260,24,102,12,,,
20017,260,24,286,13,,,
20018,260,24,71,14,,,
20019,260,24,100,15,,,
20020,260,24,103,16,,,
20021,260,61,287,17,,,
20022,260,62,288,18,,,
20023,260,25,104,19,,,
20024,260,24,289,20,,,
20025,260,4,34,21,1,,
20026,260,4,77,22,1,,
20027,260,4,17,23,1,,
20028,260,1,1,24,,,
20053,259,1,1,1,,,
20054,259,1,2,2,,,
20055,259,1,3,3,,,
20056,259,1,4,4,,,
20057,259,1,5,5,,,
20058,259,1,6,6,,,
20059,259,1,7,7,,,
20060,259,1,8,8,,,
20061,259,1,4,9,,,
20062,259,1,274,10,,,
20063,259,24,101,11,,,
20064,259,24,102,12,,,
20065,259,24,286,13,,,
20066,259,24,71,14,,,
20067,259,24,100,15,,,
20068,259,24,103,16,,,
20069,259,61,287,17,,,
20070,259,62,288,18,,,
20071,259,25,104,19,,,
20072,259,24,289,20,,,
20073,259,4,34,21,1,,
20074,259,4,77,22,1,,
20075,259,4,17,23,1,,
20076,259,1,1,24,,,
20077,230,1,1,1,,,
20078,230,1,2,2,,,
20079,230,1,3,3,,,
20080,230,1,4,4,,,
20081,230,1,5,5,,,
20082,230,1,6,6,,,
20083,230,1,7,7,,,
20084,230,1,8,8,,,
20085,230,1,4,9,,,
20086,230,1,274,10,,,
20087,230,4,34,11,1,,
20088,230,24,101,12,,,
20089,230,24,102,13,,,
20090,230,24,286,14,,,
20091,230,24,71,15,,,
20092,230,24,100,16,,,
20093,230,24,103,17,,,
20094,230,61,287,18,,,
20095,230,62,288,19,,,
20096,230,25,104,20,,,
20097,230,4,34,21,1,,
20098,230,4,72,22,1,,
20099,230,4,73,23,1,,
20100,230,4,74,24,1,,
20101,230,4,75,25,1,,
20102,230,4,76,26,1,,
20103,230,4,77,27,1,,
20104,230,4,20,28,1,,
20105,230,4,79,29,1,,
20106,230,4,78,30,1,,
20107,230,4,17,31,1,,
20108,230,4,18,32,1,,
20109,230,27,107,33,,3,
20110,230,27,108,34,,3,
20111,230,1,1,35,,,
20112,229,1,1,1,,,
20113,229,1,2,2,,,
20114,229,1,3,3,,,
20115,229,1,4,4,,,
20116,229,1,5,5,,,
20117,229,1,6,6,,,
20118,229,1,7,7,,,
20119,229,1,8,8,,,
20120,229,1,9,9,,,
20121,229,1,4,10,,,
20122,229,24,101,11,,,
20123,229,24,102,12,,,
20124,229,4,34,13,1,,
20125,229,4,77,14,1,,
20126,229,37,91,15,,,
20127,229,24,286,16,,,
20128,229,24,100,17,,,
20129,229,24,103,18,,,
20130,229,24,71,19,,,
20131,229,25,104,20,,,
20159,265,1,1,1,,,
20160,265,1,2,2,,,
20161,265,1,3,3,,,
20162,265,1,4,4,,,
20163,265,1,5,5,,,
20164,265,1,6,6,,,
20165,265,1,7,7,,,
20166,265,1,8,8,,,
20167,265,1,4,9,,,
20168,265,1,274,10,,,
20169,265,24,101,11,,,
20170,265,24,102,12,,,
20171,265,24,286,13,,,
20172,265,24,71,14,,,
20173,265,24,100,15,,,
20174,265,24,103,16,,,
20175,265,61,287,17,,,
20176,265,62,288,18,,,
20177,265,25,104,19,,,
20178,265,4,34,20,1,,
20179,265,4,77,21,1,,
20180,265,67,270,22,,2,
20181,265,67,271,23,,2,
20182,265,67,272,24,,2,
20183,265,67,273,25,,2,
20184,265,24,285,26,,,
20185,265,1,1,27,,,
20186,231,1,1,1,,,
20187,231,1,2,2,,,
20188,231,1,3,3,,,
20189,231,1,4,4,,,
20190,231,1,5,5,,,
20191,231,1,6,6,,,
20192,231,1,7,7,,,
20193,231,4,34,8,1,,
20194,231,1,274,9,,,
20195,231,4,73,10,1,,
20196,231,4,74,11,1,,
20197,231,24,101,12,,,
20198,231,24,102,13,,,
20199,231,4,77,14,1,,
20200,231,4,79,15,1,,
20201,231,37,91,16,,,
20202,231,66,270,17,,2,
20203,231,66,271,18,,2,
20204,231,66,272,19,,2,
20205,231,66,273,20,,2,
20206,231,24,275,21,,,
20207,231,1,1,22,,,
20235,266,1,1,1,,,
20236,266,1,2,2,,,
20237,266,1,3,3,,,
20238,266,1,4,4,,,
20239,266,1,5,5,,,
20240,266,1,6,6,,,
20241,266,1,7,7,,,
20242,266,1,8,8,,,
20243,266,1,4,9,,,
20244,266,1,274,10,,,
20245,266,24,101,11,,,
20246,266,24,102,12,,,
20247,266,24,286,13,,,
20248,266,24,71,14,,,
20249,266,24,100,15,,,
20250,266,24,103,16,,,
20251,266,61,287,17,,,
20252,266,62,288,18,,,
20253,266,25,104,19,,,
20254,266,4,34,20,1,,
20255,266,4,77,21,1,,
20256,266,65,270,22,,2,
20257,266,65,271,23,,2,
20258,266,65,272,24,,2,
20259,266,65,273,25,,2,
20260,266,24,284,26,,,
20261,266,1,1,27,,,
20384,245,1,1,1,,,
20385,245,1,2,2,,,
20386,245,1,3,3,,,
20387,245,1,4,4,,,
20388,245,1,5,5,,,
20389,245,1,6,6,,,
20390,245,1,7,7,,,
20391,245,1,8,8,,,
20392,245,1,4,9,,,
20393,245,1,274,10,,,
20394,245,4,34,11,,,
20395,245,4,72,12,,,
20396,245,4,73,13,,,
20397,245,4,74,14,,,
20398,245,4,75,15,,,
20399,245,4,76,16,,,
20400,245,4,77,17,,,
20401,245,4,20,18,,,
20402,245,4,79,19,,,
20403,245,4,78,20,,,
20404,245,4,17,21,,,
20405,245,4,18,22,,,
20406,245,4,80,23,,,
20407,245,37,91,24,,,
20408,245,4,81,25,,,
20409,245,21,91,26,1,,
20410,245,21,26,27,1,,
20411,245,21,93,28,1,,
20412,245,4,289,29,,,
20413,245,4,307,30,,,
20414,245,4,308,31,,,
20415,245,4,309,32,,,
20416,245,4,310,33,,,
20417,245,4,311,34,,,
20418,245,1,1,35,,,
20419,252,1,1,1,,,
20420,252,1,2,2,,,
20421,252,1,3,3,,,
20422,252,1,4,4,,,
20423,252,1,5,5,,,
20424,252,1,6,6,,,
20425,252,1,7,7,,,
20426,252,4,34,8,,,
20427,252,1,274,9,,,
20428,252,4,73,10,,,
20429,252,4,74,11,,,
20430,252,4,77,12,,,
20431,252,4,79,13,,,
20432,252,37,91,14,,,
20433,252,58,270,15,,2,
20434,252,58,271,16,,2,
20435,252,58,272,17,,2,
20436,252,58,273,18,,2,
20437,252,4,275,19,,,
20438,252,1,1,20,,,
20458,267,1,1,1,,,
20459,267,1,2,2,,,
20460,267,1,3,3,,,
20461,267,1,4,4,,,
20462,267,1,5,5,,,
20463,267,1,6,6,,,
20464,267,1,7,7,,,
20465,267,1,8,8,,,
20466,267,1,9,9,,,
20467,267,1,4,10,,,
20468,267,1,274,11,,,
20469,267,4,80,12,,,
20470,267,4,34,13,,,
20471,267,4,77,14,,,
20472,267,37,91,15,,,
20473,267,4,81,16,,,
20474,267,4,72,17,,,
20475,267,21,91,18,1,,
20476,267,21,26,19,1,,
20506,268,1,1,1,,,
20507,268,1,2,2,,,
20508,268,1,3,3,,,
20509,268,1,4,4,,,
20510,268,1,5,5,,,
20511,268,1,6,6,,,
20512,268,1,7,7,,,
20513,268,1,8,8,,,
20514,268,1,4,9,,,
20515,268,1,274,10,,,
20516,268,4,34,11,,,
20517,268,4,72,12,,,
20518,268,4,73,13,,,
20519,268,4,74,14,,,
20520,268,4,75,15,,,
20521,268,4,76,16,,,
20522,268,4,77,17,,,
20523,268,4,20,18,,,
20524,268,4,79,19,,,
20525,268,4,78,20,,,
20526,268,4,17,21,,,
20527,268,4,18,22,,,
20528,268,4,80,23,,,
20529,268,37,91,24,,,
20530,268,4,81,25,,,
20531,268,21,91,26,1,,
20532,268,21,26,27,1,,
20533,268,21,93,28,1,,
20534,268,1,1,29,,,
20570,269,1,1,1,,,
20571,269,1,2,2,,,
20572,269,1,3,3,,,
20573,269,1,4,4,,,
20574,269,1,5,5,,,
20575,269,1,6,6,,,
20576,269,1,7,7,,,
20577,269,1,8,8,,,
20578,269,1,4,9,,,
20579,269,1,274,10,,,
20580,269,4,34,11,,,
20581,269,4,72,12,,,
20582,269,4,73,13,,,
20583,269,4,74,14,,,
20584,269,4,75,15,,,
20585,269,4,76,16,,,
20586,269,4,77,17,,,
20587,269,4,20,18,,,
20588,269,4,79,19,,,
20589,269,4,78,20,,,
20590,269,4,17,21,,,
20591,269,4,18,22,,,
20592,269,4,80,23,,,
20593,269,37,91,24,,,
20594,269,4,81,25,,,
20595,269,21,91,26,1,,
20596,269,21,26,27,1,,
20597,269,21,93,28,1,,
20598,269,4,289,29,,,
20599,269,4,307,30,,,
20600,269,4,308,31,,,
20601,269,4,309,32,,,
20602,269,4,310,33,,,
20603,269,4,311,34,,,
20604,269,1,1,35,,,
20631,270,1,1,1,,,
20632,270,1,2,2,,,
20633,270,1,3,3,,,
20634,270,1,4,4,,,
20635,270,1,5,5,,,
20636,270,1,6,6,,,
20637,270,1,7,7,,,
20638,270,1,8,8,,,
20639,270,1,4,9,,,
20640,270,1,274,10,,,
20641,270,4,34,11,,,
20642,270,4,72,12,,,
20643,270,4,73,13,,,
20644,270,4,74,14,,,
20645,270,4,75,15,,,
20646,270,4,76,16,,,
20647,270,4,77,17,,,
20648,270,4,20,18,,,
20649,270,4,79,19,,,
20650,270,4,78,20,,,
20651,270,4,17,21,,,
20652,270,4,18,22,,,
20653,270,36,40,23,,,
20654,270,36,246,24,,,
20655,270,36,71,25,,,
20656,270,1,1,26,,,
20707,271,1,1,1,,,
20708,271,1,2,2,,,
20709,271,1,3,3,,,
20710,271,1,4,4,,,
20711,271,1,5,5,,,
20712,271,1,6,6,,,
20713,271,1,7,7,,,
20714,271,1,8,8,,,
20715,271,1,4,9,,,
20716,271,1,274,10,,,
20717,271,4,34,11,,,
20718,271,4,72,12,,,
20719,271,4,73,13,,,
20720,271,4,74,14,,,
20721,271,4,75,15,,,
20722,271,4,76,16,,,
20723,271,4,77,17,,,
20724,271,4,20,18,,,
20725,271,4,79,19,,,
20726,271,4,78,20,,,
20727,271,4,17,21,,,
20728,271,4,18,22,,,
20729,271,35,107,23,,,
20730,271,35,108,24,,,
20731,271,1,1,25,,,
20752,272,1,274,1,,,
20753,272,37,91,2,,,
20754,272,4,34,3,,,
20755,272,4,72,4,,,
20756,272,4,73,5,,,
20757,272,4,74,6,,,
20758,272,4,75,7,,,
20759,272,4,76,8,,,
20760,272,4,77,9,,,
20761,272,4,20,10,,,
20762,272,4,79,11,,,
20763,272,4,78,12,,,
20764,272,4,17,13,,,
20765,272,4,18,14,,,
20766,272,35,107,15,,,
20767,272,35,108,16,,,
20768,272,35,289,17,,,
20769,272,35,136,18,,,
20770,272,35,302,19,,,
20771,272,1,1,20,,,
20805,273,1,1,1,,,
20806,273,1,2,2,,,
20807,273,1,3,3,,,
20808,273,1,4,4,,,
20809,273,1,5,5,,,
20810,273,1,6,6,,,
20811,273,1,7,7,,,
20812,273,1,8,8,,,
20813,273,1,4,9,,,
20814,273,1,274,10,,,
20815,273,4,34,11,,,
20816,273,4,72,12,,,
20817,273,4,73,13,,,
20818,273,4,74,14,,,
20819,273,4,75,15,,,
20820,273,4,76,16,,,
20821,273,4,77,17,,,
20822,273,4,20,18,,,
20823,273,4,79,19,,,
20824,273,4,78,20,,,
20825,273,4,17,21,,,
20826,273,4,18,22,,,
20827,273,57,270,23,,,
20828,273,57,271,24,,,
20829,273,57,272,25,,,
20830,273,57,273,26,,,
20831,273,4,277,27,,,
20832,273,4,278,28,,,
20833,273,4,279,29,,,
20834,273,4,281,30,,,
20835,273,4,282,31,,,
20836,273,4,283,32,,,
20837,273,1,1,33,,,
20873,274,1,1,1,,,
20874,274,1,2,2,,,
20875,274,1,3,3,,,
20876,274,1,4,4,,,
20877,274,1,5,5,,,
20878,274,1,6,6,,,
20879,274,1,7,7,,,
20880,274,1,8,8,,,
20881,274,1,4,9,,,
20882,274,1,274,10,,,
20883,274,4,34,11,,,
20884,274,4,72,12,,,
20885,274,4,73,13,,,
20886,274,4,74,14,,,
20887,274,4,75,15,,,
20888,274,4,76,16,,,
20889,274,4,77,17,,,
20890,274,4,20,18,,,
20891,274,4,79,19,,,
20892,274,4,78,20,,,
20893,274,4,17,21,,,
20894,274,4,18,22,,,
20895,274,70,270,23,,,
20896,274,70,312,24,,,
20897,274,70,313,25,,,
20898,274,70,314,26,,,
20899,274,70,315,27,,,
20900,274,70,316,28,,,
20901,274,70,317,29,,,
20902,274,70,318,30,,,
20903,274,70,319,31,,,
20904,274,70,137,32,,,
20905,274,4,320,33,,,
20906,274,4,321,34,,,
20907,274,1,1,35,,,
20928,276,1,322,1,,,
20929,276,1,1,2,,,
20930,276,1,3,3,,,
20931,276,1,7,4,,,
20932,276,71,251,5,,,
20933,276,71,323,6,,,
20934,276,71,324,7,,,
20935,276,71,325,8,,,
20936,277,72,326,1,,,
20937,277,72,319,2,,,
20938,277,4,34,3,,,
20939,277,4,72,4,,,
20940,277,72,327,5,,,
20941,277,72,328,6,,,
20942,277,72,329,7,,,
20943,277,72,330,8,,,
20944,277,37,91,9,,,
20945,277,73,331,10,,,
20946,277,73,332,11,,,
20947,277,72,333,12,,,
20948,277,74,334,13,,,
20949,277,72,326,14,,,
20950,277,72,319,15,,,
20951,277,4,34,16,,,
20952,277,4,72,17,,,
20953,277,72,327,18,,,
20954,277,72,328,19,,,
20955,277,72,329,20,,,
20956,277,72,330,21,,,
20957,277,37,91,22,,,
20958,277,73,331,23,,,
20959,277,73,332,24,,,
20960,277,72,335,25,,,
20961,277,72,333,26,,,
20962,277,72,336,27,,,
20963,277,74,334,28,,,
20964,278,1,322,1,,,
20965,278,1,1,2,,,
20966,278,1,1,3,,,
20967,278,1,3,4,,,
20968,278,1,4,5,,,
20969,278,1,6,6,,,
20970,278,1,5,7,,,
20971,278,1,337,8,,,
20972,278,4,34,9,,,
20973,281,1,1,1,,,
20974,281,1,3,2,,,
20975,281,1,6,3,,,
20976,281,1,4,4,,,
20977,281,4,338,5,,,
20978,281,4,34,6,,,
20979,281,4,34,7,,,
20980,281,4,73,8,,,
20981,281,4,75,9,,,
20982,281,4,74,10,,,
20983,281,4,339,11,,,
20984,281,4,340,12,,,
20985,281,4,341,13,,,
20986,281,4,341,14,,,
20994,284,1,322,1,,,
20995,284,1,1,2,,,
20996,284,1,2,3,,,
20997,284,1,3,4,,,
20998,284,1,4,5,,,
20999,284,1,5,6,,,
21000,284,1,6,7,,,
21001,284,1,7,8,,,
21002,284,1,274,9,,,
21003,284,37,91,10,,,
21004,284,4,34,11,,,
21005,284,4,72,12,,,
21006,284,4,72,13,,,
21007,284,4,73,14,,,
21008,284,4,75,15,,,
21009,284,4,75,16,,,
21010,284,4,74,17,,,
21011,284,4,74,18,,,
21012,284,4,76,19,,,
21013,284,4,77,20,,,
21014,284,4,79,21,,,
21015,284,4,20,22,,,
21016,284,4,78,23,,,
21017,284,4,21,24,,,
21018,284,4,17,25,,,
21019,284,35,107,26,,3,
21020,284,35,108,27,,3,
21021,284,35,289,28,,3,
21022,284,35,302,29,,3,
21023,285,1,322,1,,,
21024,285,1,1,2,,,
21025,285,1,2,3,,,
21026,285,1,3,4,,,
21027,285,1,4,5,,,
21028,285,1,5,6,,,
21029,285,1,6,7,,,
21030,285,1,7,8,,,
21031,285,1,274,9,,,
21032,285,4,34,10,,,
21033,285,4,34,11,,,
21034,285,4,72,12,,,
21035,285,4,73,13,,,
21036,285,4,74,14,,,
21037,285,4,75,15,,,
21038,285,4,75,16,,,
21039,285,4,76,17,,,
21040,285,4,77,18,,,
21041,285,4,77,19,,,
21042,285,4,79,20,,,
21043,285,4,20,21,,,
21044,285,4,21,22,,,
21045,285,4,21,23,,,
21046,285,4,17,24,,,
21047,285,4,18,25,,,
21048,285,4,80,26,,,
21049,285,37,91,27,,,
21050,285,37,91,28,,,
21051,285,4,81,29,,,
21067,282,1,322,1,,,
21068,282,1,337,2,,,
21069,282,4,34,3,,,
21070,282,71,342,4,,,
21071,282,71,324,5,,,
21072,282,71,325,6,,,
21073,282,1,1,7,,,
21074,275,1,1,1,,,
21075,275,1,2,2,,,
21076,275,1,3,3,,,
21077,275,1,4,4,,,
21078,275,1,6,5,,,
21079,275,1,5,6,,,
21080,275,1,7,7,,,
21081,275,32,122,8,,,
21082,275,32,123,9,,,
21083,275,32,128,10,,,
21084,275,32,40,11,,,
21085,275,45,71,12,,2,
21086,275,45,129,13,,2,
21087,275,32,132,14,,,
21088,275,32,134,15,,,
21089,287,1,274,1,,,
21090,287,37,91,2,,,
21091,287,4,34,3,,,
21092,287,4,72,4,,,
21093,287,4,73,5,,,
21094,287,4,74,6,,,
21095,287,4,75,7,,,
21096,287,4,76,8,,,
21097,287,4,77,9,,,
21098,287,4,20,10,,,
21099,287,4,79,11,,,
21100,287,4,78,12,,,
21101,287,4,17,13,,,
21102,287,4,18,14,,,
21103,287,35,107,15,,2,
21104,287,35,108,16,,2,
21105,287,35,289,17,,2,
21106,287,35,136,18,,2,
21107,287,35,302,19,,2,
21108,287,1,1,20,,,
21109,288,1,274,1,,,
21110,288,37,91,2,,,
21111,288,4,34,3,,,
21112,288,4,72,4,,,
21113,288,4,73,5,,,
21114,288,4,74,6,,,
21115,288,4,75,7,,,
21116,288,4,76,8,,,
21117,288,4,77,9,,,
21118,288,4,20,10,,,
21119,288,4,79,11,,,
21120,288,4,78,12,,,
21121,288,4,17,13,,,
21122,288,4,18,14,,,
21123,288,35,107,15,,,
21124,288,35,108,16,,,
21125,288,35,289,17,,,
21126,288,35,136,18,,,
21127,288,35,302,19,,,
21128,288,1,1,20,,,
21129,289,1,1,1,,,
21130,289,1,1,2,,,
21131,289,1,1,3,,,
21132,289,1,3,4,,,
21133,289,1,4,5,,,
21134,289,1,6,6,,,
21135,289,1,5,7,,,
21136,289,4,34,8,,,
21137,290,1,1,1,,,
21138,290,1,2,2,,,
21139,290,1,3,3,,,
21140,290,1,4,4,,,
21141,290,1,5,5,,,
21142,290,1,6,6,,,
21143,290,1,7,7,,,
21144,290,1,8,8,,,
21145,290,1,4,9,,,
21146,290,1,274,10,,,
21147,290,4,34,11,,,
21148,290,4,72,12,,,
21149,290,4,73,13,,,
21150,290,4,74,14,,,
21151,290,4,75,15,,,
21152,290,4,76,16,,,
21153,290,4,77,17,,,
21154,290,4,20,18,,,
21155,290,4,79,19,,,
21156,290,4,78,20,,,
21157,290,4,17,21,,,
21158,290,4,18,22,,,
21159,290,35,107,23,,2,
21160,290,35,108,24,,2,
21161,290,1,1,25,,,
21162,291,4,80,1,,,
21163,291,1,274,2,,,
21164,291,4,34,3,,,
21165,291,4,73,4,,,
21166,291,4,75,5,,,
21167,291,4,74,6,,,
21168,291,4,77,7,,,
21169,291,4,79,8,,,
21170,291,4,17,9,,,
21171,291,77,346,10,,,
21172,291,35,289,11,,3,
21173,291,35,307,12,,4,
21174,291,35,308,13,,5,
21175,291,1,4,14,,,
21176,291,1,274,15,,,
21177,291,1,4,16,,,
21178,291,1,274,17,,,
21179,291,37,91,18,,,
21180,291,4,34,19,,,
21181,292,1,322,1,,,
21182,292,1,1,2,,,
21183,292,1,1,3,,,
21184,292,1,3,4,,,
21185,292,1,4,5,,,
21186,292,1,6,6,,,
21187,292,1,5,7,,,
21188,292,1,337,8,,,
21189,292,4,34,9,,,
21190,293,1,322,1,,,
21191,293,1,1,2,,,
21192,293,1,2,3,,,
21193,293,1,3,4,,,
21194,293,1,4,5,,,
21195,293,1,5,6,,,
21196,293,1,6,7,,,
21197,293,1,7,8,,,
21198,293,4,34,9,,,
21199,293,4,72,10,,,
21200,293,1,4,11,,,
21201,293,1,337,12,,,
21202,294,1,322,1,,,
21203,294,1,1,2,,,
21204,294,1,2,3,,,
21205,294,1,3,4,,,
21206,294,1,4,5,,,
21207,294,1,5,6,,,
21208,294,1,6,7,,,
21209,294,1,7,8,,,
21210,294,4,34,9,,,
21211,294,4,72,10,,,
21212,294,35,107,11,,,
21213,294,35,303,12,,,
21214,294,1,4,13,,,
21215,294,1,337,14,,,
21216,295,1,322,1,,,
21217,295,1,1,2,,,
21218,295,1,2,3,,,
21219,295,1,3,4,,,
21220,295,1,4,5,,,
21221,295,1,6,6,,,
21222,295,1,5,7,,,
21223,295,1,7,8,,,
21224,295,4,34,9,,,
21225,295,4,72,10,,,
21226,295,4,73,11,,,
21227,295,4,74,12,,,
21228,295,4,75,13,,,
21229,295,4,76,14,,,
21230,295,70,347,15,,,
21231,295,70,292,16,,,
21232,295,70,270,17,,,
21233,295,78,313,18,,2,
21234,295,78,315,19,,2,
21235,295,70,315,20,,,
21236,295,70,348,21,,,
21237,295,70,278,22,,,
21238,295,70,349,23,,,
21239,296,72,326,1,,,
21240,296,72,326,2,,,
21241,296,72,319,3,,,
21242,296,4,34,4,,,
21243,296,4,72,5,,,
21244,296,72,327,6,,,
21245,296,72,328,7,,,
21246,296,72,329,8,,,
21247,296,72,330,9,,,
21248,296,37,91,10,,,
21249,296,73,331,11,,,
21250,296,73,332,12,,,
21251,296,72,333,13,,,
21252,296,74,334,14,,,
21253,296,72,326,15,,,
21254,296,72,319,16,,,
21255,296,4,34,17,,,
21256,296,4,72,18,,,
21257,296,72,327,19,,,
21258,296,72,328,20,,,
21259,296,72,329,21,,,
21260,296,72,330,22,,,
21261,296,37,91,23,,,
21262,296,73,331,24,,,
21263,296,73,332,25,,,
21264,296,72,335,26,,,
21265,296,72,333,27,,,
21266,296,72,336,28,,,
21267,296,74,334,29,,,
21268,297,1,322,1,,,
21269,297,1,1,2,,,
21270,297,1,2,3,,,
21271,297,1,3,4,,,
21272,297,1,6,5,,,
21273,297,1,4,6,,,
21274,297,1,7,7,,,
21275,297,1,17,8,,,
21276,297,4,34,9,,,
21277,297,4,72,10,,,
21278,297,35,107,11,,,
21279,297,35,303,12,,,
21280,297,1,4,13,,,
21281,297,1,337,14,,,
21282,298,1,322,1,,,
21283,298,1,1,2,,,
21284,298,1,2,3,,,
21285,298,1,3,4,,,
21286,298,1,6,5,,,
21287,298,1,4,6,,,
21288,298,1,7,7,,,
21289,298,1,17,8,,,
21290,298,1,1,9,,,
21291,298,4,34,10,,,
21292,298,4,72,11,,,
21293,298,4,72,12,,,
21294,298,1,1,13,,,
21295,298,1,1,14,,,
21296,298,1,1,15,,,
21297,298,1,3,16,,,
21298,298,1,6,17,,,
21299,298,1,4,18,,,
21300,298,1,5,19,,,
21301,298,1,4,20,,,
21302,298,1,337,21,,,
21303,299,1,322,1,,,
21304,299,1,1,2,,,
21305,299,1,2,3,,,
21306,299,1,3,4,,,
21307,299,1,6,5,,,
21308,299,1,4,6,,,
21309,299,1,7,7,,,
21310,299,1,17,8,,,
21311,299,4,80,9,,,
21312,299,4,34,10,,,
21313,299,4,355,11,,,
21314,299,4,73,12,,,
21315,299,4,74,13,,,
21316,299,81,351,14,,,
21317,300,1,322,1,,,
21318,300,1,1,2,,,
21319,300,1,2,3,,,
21320,300,1,3,4,,,
21321,300,1,6,5,,,
21322,300,1,4,6,,,
21323,300,1,7,7,,,
21324,300,1,17,8,,,
21325,300,4,80,9,,,
21326,300,4,34,10,,,
21327,300,4,355,11,,,
21328,300,4,73,12,,,
21329,300,4,74,13,,,
21330,300,81,351,14,,,
21331,300,35,302,15,,2,
21332,300,35,356,16,,2,
21333,300,1,337,17,,,
21334,301,1,322,1,,,
21335,301,1,1,2,,,
21336,301,1,2,3,,,
21337,301,1,3,4,,,
21338,301,1,6,5,,,
21339,301,1,4,6,,,
21340,301,1,7,7,,,
21341,301,1,17,8,,,
21342,301,1,1,9,,,
21343,301,1,2,10,,,
21344,301,1,3,11,,,
21345,301,1,6,12,,,
21346,301,1,4,13,,,
21347,301,1,7,14,,,
21348,301,1,17,15,,,
21349,301,4,34,16,,,
21350,301,4,72,17,,,
21351,301,4,73,18,,,
21352,301,4,75,19,,,
21353,301,4,74,20,,,
21354,301,1,1,21,,,
21355,301,1,4,23,,,
21356,301,1,5,24,,,
21357,301,1,337,25,,,
21358,301,1,337,26,,,
21359,301,4,34,27,,,
21360,302,1,322,1,,,
21361,302,1,1,2,,,
21362,302,1,2,3,,,
21363,302,1,3,4,,,
21364,302,1,6,5,,,
21365,302,1,4,6,,,
21366,302,1,7,7,,,
21367,302,1,95,8,,,
21368,302,1,17,9,,,
21369,302,4,34,10,,,
21370,302,4,72,11,,,
21371,302,4,73,12,,,
21372,302,4,74,13,,,
21373,302,4,75,14,,,
21374,302,4,76,15,,,
21375,302,83,347,16,,,
21376,302,83,270,17,,,
21377,302,78,313,18,,2,
21378,302,78,319,19,,2,
21379,302,78,137,20,,2,
21380,302,78,315,21,,2,
21381,302,70,315,22,,,
21382,302,70,278,23,,,
21383,302,70,349,24,,,
21384,303,1,322,1,,,
21385,303,1,1,2,,,
21386,303,1,2,3,,,
21387,303,1,3,4,,,
21388,303,1,6,5,,,
21389,303,1,4,6,,,
21390,303,1,7,7,,,
21391,303,1,95,8,,,
21392,303,1,17,9,,,
21393,303,4,34,10,,,
21394,303,4,72,11,,,
21395,303,4,73,12,,,
21396,303,4,74,13,,,
21397,303,4,75,14,,,
21398,303,4,76,15,,,
21399,303,83,347,16,,,
21400,303,83,270,17,,,
21401,303,78,313,18,,2,
21402,303,78,319,19,,2,
21403,303,78,137,20,,2,
21404,303,78,44,21,,2,
21405,303,78,357,22,,2,
21406,303,78,315,23,,2,
21407,303,70,306,24,,,
21408,303,70,315,25,,,
21409,303,70,278,26,,,
21410,303,70,349,27,,,
21411,304,1,322,1,,,
21412,304,1,1,2,,,
21413,304,1,2,3,,,
21414,304,1,3,4,,,
21415,304,1,6,5,,,
21416,304,1,4,6,,,
21417,304,1,7,7,,,
21418,304,1,17,8,,,
21419,304,1,1,9,,,
21420,304,1,2,10,,,
21421,304,1,3,11,,,
21422,304,1,6,12,,,
21423,304,1,4,13,,,
21424,304,1,7,14,,,
21425,304,1,17,15,,,
21426,304,4,34,16,,,
21427,304,4,72,17,,,
21428,304,4,73,18,,,
21429,304,4,75,19,,,
21430,304,4,74,20,,,
21431,304,1,4,21,,,
21432,304,1,337,22,,,
21433,304,4,34,23,,,
21434,305,1,322,1,,,
21435,305,1,1,2,,,
21436,305,1,2,3,,,
21437,305,1,3,4,,,
21438,305,1,6,5,,,
21439,305,1,4,6,,,
21440,305,1,7,7,,,
21441,305,1,17,8,,,
21442,305,32,122,9,,,
21443,305,32,123,10,,,
21444,305,32,124,11,,,
21445,305,32,126,12,,,
21446,305,32,125,13,,,
21447,305,32,127,14,,,
21448,305,32,128,15,,,
21449,305,32,292,16,,,
21450,305,32,40,17,,,
21451,305,45,319,18,,2,
21452,305,45,71,19,,2,
21453,305,45,358,20,,2,
21454,305,32,134,21,,,
21455,306,1,322,1,,,
21456,306,1,1,2,,,
21457,306,1,2,3,,,
21458,306,1,3,4,,,
21459,306,1,6,5,,,
21460,306,1,4,6,,,
21461,306,1,7,7,,,
21462,306,1,17,8,,,
21463,306,32,122,9,,,
21464,306,32,123,10,,,
21465,306,32,124,11,,,
21466,306,32,126,12,,,
21467,306,32,125,13,,,
21468,306,32,127,14,,,
21469,306,32,128,15,,,
21470,306,32,292,16,,,
