idCampo,idPanel,tipobd,visible,orden,descripcion,tipoOpor,id
-1,1601,-1,False,-1,btnAdjuntos,,31381
-1,1601,-1,True,2,mnuImprimirWord,,31382
-1,1601,-1,False,-1,mnuImprimirPdf,,31383
-1,1601,-1,False,-1,btnExcel,,31384
-1,1601,-1,False,-1,btnResumen,,31385
-1,1601,-1,False,-1,mnuIrAFicha,,31386
-1,1601,-1,True,3,mnuIrAHistorial,,31387
-1,1601,-1,False,-1,mnuIrADocManager,,31388
-1,1601,-1,False,-1,mnuIrAEconomico,,31389
-1,1601,-1,False,-1,mnuRealizar,,31390
-1,1601,-1,False,-1,menuAsignaColorActu,,31391
-1,1601,-1,False,-1,menuOportunidadOpt,,31392
-1,1601,-1,False,-1,menuTareaOpt,,31393
-1,1601,-1,False,-1,menuCrearExpBloque,,31394
-1,1601,-1,False,-1,menuCopiarActuFecha,,31395
-1,1601,-1,False,-1,menuCopiarActuCliente,,31396
-1,1601,-1,False,-1,menuCopiarActuPotencial,,31397
-1,1601,-1,False,-1,menuCopiarActuTrabajador,,31398
-1,1601,-1,False,-1,menuCopiarActuTercero,,31399
-1,1601,-1,False,-1,menuCopiarActuPaciente,,31400
-1,1601,-1,False,-1,menuCopiarActuMutua,,31401
-1,1601,-1,False,-1,menuCopiarActuProveedor,,31402
-1,1601,-1,False,-1,menuCopiarActuExpediente,,31403
-1,1601,-1,False,-1,menuTraspasarActuCliente,,31404
-1,1601,-1,False,-1,menuTraspasarActuPotencial,,31405
-1,1601,-1,False,-1,menuTraspasarActuTrabajador,,31406
-1,1601,-1,False,-1,menuTraspasarActuTercero,,31407
-1,1601,-1,False,-1,menuTraspasarActuPaciente,,31408
-1,1601,-1,False,-1,menuTraspasarActuMutua,,31409
-1,1601,-1,False,-1,menuTraspasarActuProveedor,,31410
-1,1601,-1,False,-1,menuTraspasarActuExpediente,,31411
-1,1601,-1,False,-1,menuEnviar,,31412
-1,1601,-1,False,-1,mnuDepurarUsuario,,31413
-1,1601,-1,False,-1,mnuDepurarCampo,,31414
-1,1601,-1,False,-1,menuRecalcularIndicadores,,31415
-1,1640,-1,True,0,btnInicioJornada,,31416
-1,1640,-1,True,1,btnFinJornada,,31417
-1,1640,-1,True,2,btnInicioDescanso,,31418
-1,1640,-1,True,3,btnFinDescanso,,31419
-1,1640,-1,False,-1,btnBaja,,31420
-1,1640,-1,False,-1,btnModificar,,31421
-1,1640,-1,False,-1,mnuEnviarCorreo,,31422
-1,1640,-1,False,-1,mnuEnviarCorreoPlantilla,,31423
-1,1640,-1,False,-1,envirCorreoConAdjuntosToolStripMenuItem,,31424
-1,1640,-1,False,-1,enviarCorreoConPlantillaAdjuntosToolStripMenuItem,,31425
-1,1640,-1,False,-1,btnWhatsapp,,31426
-1,1640,-1,False,-1,btnExcel,,31427
-1,1640,-1,False,-1,btnResumen,,31428
-1,1640,-1,False,-1,mnuIrAFicha,,31429
-1,1640,-1,False,-1,mnuIrAHistorial,,31430
-1,1640,-1,False,-1,mnuIrADocManager,,31431
-1,1640,-1,False,-1,mnuIrAEconomico,,31432
-1,1640,-1,False,-1,menuAusencias,,31433
-1,1640,-1,False,-1,menuRetrasos,,31434
-1,1640,-1,False,-1,menuEnviar,,31435
-1,1640,-1,False,-1,mnuDepurarUsuario,,31436
-1,1640,-1,False,-1,mnuDepurarCampo,,31437
900054,1090,4,True,0,tabHistoriaClinica,,31438
1003700026,1090,4,True,26,pgTabPersoPaciente26,OSTEOPATÍA,31439
1003700026,1090,4,False,0,pgTabPersoPaciente26,,31440
1300018,1800,-1,False,14,1300018,Expedientes,31441
202034,1050,0,False,-1,202025,,31442
202034,1050,1,True,17,202025,,31443
200035,1050,4,False,-1,200035,,31444
202034,1050,4,False,-1,202034,,31445
1100021,1405,-1,True,21,1100021,0,31446
1100054,1405,-1,False,49,1100054,0,31447
1100055,1405,-1,False,50,1100055,0,31448
1100021,1405,-1,True,21,1100021,1,31449
110046,1405,-1,False,41,110046,1,31450
110047,1405,-1,False,42,110047,1,31451
1100055,1405,-1,False,50,1100055,1,31452
200035,1800,-1,False,-1,200035,Clientes,31453
202034,1800,-1,False,-1,202034,Clientes,31454
1200017,1800,-1,False,16,1200017,Clientes,31455
1200018,1800,-1,False,17,1200018,Clientes,31456
76008,1500,-1,False,0,tabCliente,cli,31457
701008,1400,0,False,0,Referencia,,31458
200001,1050,0,True,0,200001,,31459
200002,1050,0,True,1,200002,,31460
200000,1050,0,False,11,200000,,31461
200009,1050,0,True,6,200009,,31462
200010,1050,0,True,7,200010,,31463
200011,1050,0,True,8,200011,,31464
200012,1050,0,True,9,200012,,31465
200021,1050,0,False,7,200021,,31466
200022,1050,0,True,8,200022,,31467
202024,1050,0,True,9,202024,,31468
200003,1050,0,True,5,200003,,31469
200004,1050,0,True,3,200004,,31470
200005,1050,0,False,8,200005,,31471
200008,1050,0,True,4,200008,,31472
200007,1050,0,False,12,200007,,31473
200018,1050,0,True,2,200018,,31474
200015,1050,0,True,10,200015,,31475
200016,1050,0,True,11,200016,,31476
200017,1050,0,True,12,200017,,31477
200030,1050,0,False,19,200030,,31478
200031,1050,0,True,20,200031,,31479
200023,1050,0,False,21,200023,,31480
200032,1050,0,False,22,200032,,31481
200020,1050,0,False,10,200020,,31482
200019,1050,0,False,-1,200019,,31483
200006,1050,0,False,9,200006,,31484
200024,1050,0,False,10,200024,,31485
200013,1050,0,False,-1,200013,,31486
200025,1050,0,False,-1,200025,,31487
200026,1050,0,False,-1,200026,,31488
200027,1050,0,False,-1,200027,,31489
200014,1050,0,False,-1,200014,,31490
200029,1050,0,False,-1,200029,,31491
200028,1050,0,False,-1,200028,,31492
200033,1050,0,False,-1,200033,,31493
202025,1050,0,False,-1,202025,,31494
202026,1050,0,False,-1,202026,,31495
202030,1050,0,True,-1,202030,,31496
202032,1050,0,False,-1,202032,,31497
202033,1050,0,False,-1,202033,,31498
200035,1050,0,False,-1,200035,,31499
900016,1090,0,True,0,pgPerfil,,31500
900001,1090,0,False,0,pgNotas,,31501
900003,1090,0,True,0,pgDocumentacion,,31502
900006,1090,0,True,0,pgDatosBancarios,,31503
900015,1090,0,True,0,pgPacientes,,31504
900017,1090,0,True,0,pgHistorial,,31505
900030,1090,0,True,0,pgBonos,,31506
900029,1090,0,False,0,pgObligaciones,,31507
900044,1090,0,False,0,tabAtencionCliente,,31508
900028,1090,0,False,0,tabOportunidades,,31509
900046,1090,0,False,0,tabResumenTR,,31510
900047,1090,0,True,0,tabCorreos,,31511
900049,1090,0,False,0,tabPedidos,,31512
1003000005,1090,0,False,0,pgTabPersoCliente5,,31513
1100100591,1090,0,False,0,pgTabDinamoporcliservEnvíos a Laboratorio,,31514
1100100674,1090,0,False,0,pgTabDinamoporcliservControl Presupuestario,,31515
601055,1080,-1,False,6,601055,,31516
601056,1080,-1,False,6,601056,,31517
601057,1080,-1,False,6,601057,,31518
601058,1080,-1,False,6,601058,,31519
601020,1080,-1,False,6,601020,,31520
68,1120,-1,True,0,tabCorreos,,31521
72,1120,-1,False,0,tabPedidos,,31522
74,1120,-1,False,0,tabOtrosIntervinientes,,31523
1003100018,1120,-1,False,0,pgTabPersoExpediente18,,31524
1003100024,1120,-1,False,0,pgTabPersoExpediente24,,31525
1100100591,1120,-1,False,0,pgTabDinamoporcliservEnvíos a Laboratorio,,31526
1100100674,1120,-1,False,0,pgTabDinamoporcliservControl Presupuestario,,31527
1100048,1405,-1,False,43,1100048,0,31528
77014,1502,-1,False,0,tabComisiones,,31529
200035,1050,1,False,-1,200035,,31530
900044,1090,2,False,0,tabAtencionCliente,,31531
900049,1090,2,False,0,tabPedidos,,31532
900044,1090,3,False,0,tabAtencionCliente,,31533
900046,1090,3,False,0,tabResumenTR,,31534
299002,1060,3,False,1,299002,,31535
299001,1060,3,False,2,299001,,31536
299019,1060,3,False,4,299019,,31537
299004,1060,3,False,-1,299004,,31538
299005,1060,3,False,-1,299005,,31539
299033,1060,3,False,-1,299033,,31540
299008,1060,3,False,-1,299008,,31541
299009,1060,3,False,-1,299009,,31542
299011,1060,3,False,-1,299011,,31543
299003,1060,3,False,-1,299003,,31544
299007,1060,3,False,-1,299007,,31545
299000,1060,3,False,3,299000,,31546
299006,1060,3,False,-1,299006,,31547
299010,1060,3,False,-1,299010,,31548
299013,1060,3,False,-1,299013,,31549
299015,1060,3,False,-1,299015,,31550
299029,1060,3,False,-1,299029,,31551
299024,1060,3,False,0,299024,,31552
299026,1060,3,False,-1,299026,,31553
299025,1060,3,False,-1,299025,,31554
299014,1060,3,False,-1,299014,,31555
299034,1060,3,False,-1,299034,,31556
299035,1060,3,False,-1,299035,,31557
299036,1060,3,False,-1,299036,,31558
299037,1060,3,False,-1,299037,,31559
299038,1060,3,False,-1,299038,,31560
299039,1060,3,False,-1,299039,,31561
900044,1090,8,False,0,tabAtencionCliente,,31562
900046,1090,8,False,0,tabResumenTR,,31563
800001,1100,-1,True,0,tabConceptos,,31564
800002,1100,-1,False,0,tabNotas,,31565
800003,1100,-1,False,0,tabNotas2,,31566
800004,1100,-1,False,0,tabNotas3,,31567
800005,1100,-1,False,0,tabNotas4,,31568
800006,1100,-1,False,0,tabNotas5,,31569
800007,1100,-1,False,0,tabNotas6,,31570
800008,1100,-1,False,0,tabUsuarios,,31571
800009,1100,-1,False,0,tabContactos,,31572
800010,1100,-1,False,0,tabOtrosDatos,,31573
800011,1100,-1,False,0,tabOtrosDatos2,,31574
800012,1100,-1,True,0,tabActuacion,,31575
800024,1100,-1,False,0,tabActuacionCliente,,31576
800013,1100,-1,True,0,tabDocumentos,,31577
800017,1100,-1,False,0,tabTerceros,,31578
800018,1100,-1,False,0,tabFacturas,,31579
800022,1100,-1,False,0,tabOporRelacionadas,,31580
800023,1100,-1,False,0,tabPerfil,,31581
800025,1100,-1,False,0,tabOportunidades,,31582
800021,1100,-1,False,0,tabAtencionCliente,,31583
800026,1100,-1,False,0,tabProveedores,,31584
1000100019,1100,-1,False,0,pgTabPersoOportunidades19,,31585
200001,1050,3,True,0,200001,,31586
200002,1050,3,True,1,200002,,31587
200000,1050,3,False,12,200000,,31588
200009,1050,3,True,3,200009,,31589
200010,1050,3,True,5,200010,,31590
200011,1050,3,True,4,200011,,31591
200012,1050,3,True,6,200012,,31592
200021,1050,3,False,-1,200021,,31593
200003,1050,3,True,12,200003,,31594
200004,1050,3,True,8,200004,,31595
200005,1050,3,True,9,200005,,31596
200008,1050,3,True,11,200008,,31597
200007,1050,3,False,-1,200007,,31598
200018,1050,3,True,2,200018,,31599
200016,1050,3,True,14,200016,,31600
200017,1050,3,True,15,200017,,31601
200031,1050,3,False,-1,200031,,31602
200023,1050,3,False,-1,200023,,31603
200020,1050,3,True,7,200020,,31604
200019,1050,3,False,-1,200019,,31605
200006,1050,3,True,10,200006,,31606
200024,1050,3,False,11,200024,,31607
200013,1050,3,False,-1,200013,,31608
200014,1050,3,False,-1,200014,,31609
200022,1050,3,True,8,200022,,31610
202024,1050,3,True,9,202024,,31611
200015,1050,3,True,13,200015,,31612
200030,1050,3,False,19,200030,,31613
200032,1050,3,False,22,200032,,31614
200025,1050,3,False,-1,200025,,31615
200026,1050,3,False,-1,200026,,31616
200027,1050,3,False,-1,200027,,31617
200029,1050,3,False,-1,200029,,31618
200028,1050,3,False,-1,200028,,31619
200033,1050,3,False,-1,200033,,31620
202025,1050,3,False,-1,202025,,31621
202026,1050,3,False,-1,202026,,31622
202030,1050,3,True,-1,202030,,31623
202032,1050,3,False,-1,202032,,31624
202033,1050,3,False,-1,202033,,31625
200035,1050,3,False,-1,200035,,31626
202034,1050,3,False,-1,202034,,31627
600001,1070,-1,True,0,600001,,31628
600002,1070,-1,True,1,600002,,31629
600003,1070,-1,True,2,600003,,31630
600004,1070,-1,True,5,600004,,31631
600005,1070,-1,True,4,600005,,31632
600006,1070,-1,True,6,600006,,31633
600009,1070,-1,False,5,600009,,31634
600010,1070,-1,False,-1,600010,,31635
600016,1070,-1,True,7,600016,,31636
600017,1070,-1,True,3,600017,,31637
600018,1070,-1,False,-1,600018,,31638
600019,1070,-1,True,9,600019,,31639
600035,1070,-1,False,-1,600035,,31640
600050,1070,-1,True,8,600050,,31641
600052,1070,-1,False,-1,600052,,31642
600051,1070,-1,False,-1,600051,,31643
600053,1070,-1,False,-1,600053,,31644
200001,1050,9,True,0,200001,,31645
200002,1050,9,True,1,200002,,31646
200000,1050,9,True,12,200000,,31647
200009,1050,9,True,6,200009,,31648
200010,1050,9,True,8,200010,,31649
200011,1050,9,True,7,200011,,31650
200012,1050,9,True,9,200012,,31651
200021,1050,9,False,-1,200021,,31652
200003,1050,9,True,5,200003,,31653
200004,1050,9,True,3,200004,,31654
200005,1050,9,False,-1,200005,,31655
200008,1050,9,True,4,200008,,31656
200007,1050,9,False,-1,200007,,31657
200018,1050,9,True,2,200018,,31658
200015,1050,9,True,13,200015,,31659
200016,1050,9,True,14,200016,,31660
200017,1050,9,True,15,200017,,31661
200023,1050,9,False,-1,200023,,31662
200020,1050,9,True,10,200020,,31663
200019,1050,9,False,-1,200019,,31664
200006,1050,9,False,-1,200006,,31665
200024,1050,9,True,11,200024,,31666
200013,1050,9,False,-1,200013,,31667
200014,1050,9,False,-1,200014,,31668
900044,1090,9,False,0,tabAtencionCliente,,31669
900046,1090,9,False,0,tabResumenTR,,31670
900046,1090,1,False,0,tabResumenTR,,31671
200022,1050,9,True,8,200022,,31672
202024,1050,9,True,9,202024,,31673
200030,1050,9,False,19,200030,,31674
200031,1050,9,True,20,200031,,31675
200032,1050,9,False,22,200032,,31676
200025,1050,9,False,-1,200025,,31677
200026,1050,9,False,-1,200026,,31678
200027,1050,9,False,-1,200027,,31679
200029,1050,9,False,-1,200029,,31680
200028,1050,9,False,-1,200028,,31681
200033,1050,9,False,-1,200033,,31682
202025,1050,9,False,-1,202025,,31683
202026,1050,9,False,-1,202026,,31684
202030,1050,9,True,-1,202030,,31685
202032,1050,9,False,-1,202032,,31686
202033,1050,9,False,-1,202033,,31687
200035,1050,9,False,-1,200035,,31688
202034,1050,9,False,-1,202034,,31689
1100048,1405,-1,False,43,1100048,1,31690
1100050,1405,-1,False,45,1100050,1,31691
1100051,1405,-1,False,46,1100051,1,31692
1100052,1405,-1,False,47,1100052,1,31693
500011,1501,-1,False,10,Comunicaciones comerciales,1,31694
500012,1501,-1,False,11,Documento LOPD,1,31695
500013,1501,-1,False,12,Trato preferente,1,31696
500014,1501,-1,False,13,Servicios de interés,1,31697
500015,1501,-1,False,14,Satisfacción,1,31698
500023,1501,-1,False,22,Deporte,1,31699
500024,1501,-1,False,23,Alergias,1,31700
500025,1501,-1,False,24,Intervenciones quirúrgicas ,1,31701
500026,1501,-1,False,25,Ocupación,1,31702
500027,1501,-1,False,26,Hijos,1,31703
900057,1090,4,False,0,tabTratamientosOdont,,31704
1003700005,1090,4,False,0,pgTabPersoPaciente5,,31705
500001,2100,4,False,0,Fuente de Contacto,1,31706
500002,2100,4,False,1,Fecha de Primer Contacto,1,31707
500003,2100,4,False,2,Código Postal,1,31708
500011,2100,4,False,10,Comunicaciones Comerciales,1,31709
500012,2100,4,False,11,Documento LOPD,1,31710
500013,2100,4,False,12,Trato Preferente,1,31711
500014,2100,4,False,13,Servicios de Interés,1,31712
500021,2100,4,False,20,Nivel de Satisfacción,1,31713
500022,2100,4,False,21,Recomendaciones,1,31714
500023,2100,4,False,22,Reclamaciones,1,31715
203001,2100,4,False,0,Nombre madre,1,31716
203002,2100,4,False,1,Nif madre,1,31717
203003,2100,4,False,2,Teléfono madre,1,31718
203006,2100,4,False,5,Nombre padre,1,31719
203007,2100,4,False,6,Nif padre,1,31720
203008,2100,4,False,7,Teléfono padre,1,31721
204001,2100,4,False,0,IBAN,1,31722
200001,2100,4,True,0,200001,1,31723
200002,2100,4,True,1,200002,1,31724
200009,2100,4,True,5,200009,1,31725
200010,2100,4,True,7,200010,1,31726
200011,2100,4,True,6,200011,1,31727
200012,2100,4,True,8,200012,1,31728
200021,2100,4,True,4,200021,1,31729
200022,2100,4,False,8,200022,1,31730
200003,2100,4,True,2,200003,1,31731
200004,2100,4,False,4,200004,1,31732
200005,2100,4,False,12,200005,1,31733
200008,2100,4,True,3,200008,1,31734
200007,2100,4,False,14,200007,1,31735
200023,2100,4,False,21,200023,1,31736
200020,2100,4,False,-1,200020,1,31737
200006,2100,4,False,-1,200006,1,31738
200001,1050,8,True,0,200001,,31739
200002,1050,8,True,1,200002,,31740
200000,1050,8,True,13,200000,,31741
200009,1050,8,True,8,200009,,31742
200010,1050,8,True,10,200010,,31743
200011,1050,8,True,9,200011,,31744
200012,1050,8,True,11,200012,,31745
200021,1050,8,False,-1,200021,,31746
200003,1050,8,True,7,200003,,31747
200004,1050,8,True,3,200004,,31748
200005,1050,8,True,4,200005,,31749
200008,1050,8,True,5,200008,,31750
200007,1050,8,True,6,200007,,31751
200018,1050,8,True,2,200018,,31752
200015,1050,8,True,14,200015,,31753
200016,1050,8,True,15,200016,,31754
200017,1050,8,True,16,200017,,31755
200030,1050,8,False,-1,200030,,31756
200023,1050,8,False,-1,200023,,31757
200020,1050,8,False,10,200020,,31758
200019,1050,8,False,-1,200019,,31759
200006,1050,8,False,-1,200006,,31760
200024,1050,8,True,12,200024,,31761
200014,1050,8,False,-1,200014,,31762
200033,1050,8,False,-1,200033,,31763
1004100004,1090,3,False,0,pgTabPersoTercero4,,31764
200022,1050,8,True,8,200022,,31765
202024,1050,8,True,9,202024,,31766
200031,1050,8,True,20,200031,,31767
200032,1050,8,False,22,200032,,31768
200013,1050,8,False,-1,200013,,31769
200025,1050,8,False,-1,200025,,31770
200026,1050,8,False,-1,200026,,31771
200027,1050,8,False,-1,200027,,31772
200029,1050,8,False,-1,200029,,31773
200028,1050,8,False,-1,200028,,31774
202025,1050,8,False,-1,202025,,31775
202026,1050,8,False,-1,202026,,31776
202030,1050,8,True,-1,202030,,31777
202032,1050,8,False,-1,202032,,31778
202033,1050,8,False,-1,202033,,31779
200035,1050,8,False,-1,200035,,31780
202034,1050,8,False,-1,202034,,31781
1004000002,1090,1,False,0,pgTabPersoTrabajador2,,31782
900054,1090,0,False,0,tabHistoriaClinica,,31783
1003000001,1090,0,False,0,pgTabPersoCliente1,,31784
299002,1060,0,False,-1,299002,,31785
299001,1060,0,False,-1,299001,,31786
299019,1060,0,False,-1,299019,,31787
299004,1060,0,False,-1,299004,,31788
299005,1060,0,False,1,299005,,31789
299033,1060,0,False,-1,299033,,31790
299008,1060,0,False,-1,299008,,31791
299009,1060,0,False,-1,299009,,31792
299011,1060,0,False,-1,299011,,31793
299003,1060,0,False,-1,299003,,31794
299007,1060,0,False,2,299007,,31795
299000,1060,0,False,-1,299000,,31796
299006,1060,0,False,3,299006,,31797
299010,1060,0,False,-1,299010,,31798
299013,1060,0,False,-1,299013,,31799
299015,1060,0,False,-1,299015,,31800
299029,1060,0,False,-1,299029,,31801
299024,1060,0,False,0,299024,,31802
299026,1060,0,False,-1,299026,,31803
299025,1060,0,False,-1,299025,,31804
299014,1060,0,False,-1,299014,,31805
299034,1060,0,False,-1,299034,,31806
299035,1060,0,False,-1,299035,,31807
299036,1060,0,False,-1,299036,,31808
299037,1060,0,False,-1,299037,,31809
299038,1060,0,False,-1,299038,,31810
299039,1060,0,False,-1,299039,,31811
299002,1060,1,False,-1,299002,,31812
299001,1060,1,False,-1,299001,,31813
299019,1060,1,False,-1,299019,,31814
299004,1060,1,False,-1,299004,,31815
299005,1060,1,False,-1,299005,,31816
299033,1060,1,False,-1,299033,,31817
299008,1060,1,False,-1,299008,,31818
299009,1060,1,False,-1,299009,,31819
299011,1060,1,False,-1,299011,,31820
299003,1060,1,False,-1,299003,,31821
299007,1060,1,False,-1,299007,,31822
299000,1060,1,False,-1,299000,,31823
299006,1060,1,False,-1,299006,,31824
299010,1060,1,False,-1,299010,,31825
299013,1060,1,False,-1,299013,,31826
299015,1060,1,False,-1,299015,,31827
299029,1060,1,False,-1,299029,,31828
299024,1060,1,False,0,299024,,31829
299026,1060,1,False,-1,299026,,31830
299025,1060,1,False,-1,299025,,31831
299014,1060,1,False,-1,299014,,31832
299034,1060,1,False,-1,299034,,31833
299035,1060,1,False,-1,299035,,31834
299036,1060,1,False,-1,299036,,31835
299037,1060,1,False,-1,299037,,31836
299038,1060,1,False,-1,299038,,31837
299039,1060,1,False,-1,299039,,31838
1004200009,1090,8,False,0,pgTabPersoMutua9,,31839
1000100015,1100,-1,False,0,pgTabPersoOportunidades15,,31840
299002,1060,2,False,0,299002,,31841
299001,1060,2,False,-1,299001,,31842
299019,1060,2,False,-1,299019,,31843
299004,1060,2,False,-1,299004,,31844
299005,1060,2,False,-1,299005,,31845
299033,1060,2,False,-1,299033,,31846
299008,1060,2,False,-1,299008,,31847
299009,1060,2,False,-1,299009,,31848
299011,1060,2,False,-1,299011,,31849
299003,1060,2,False,-1,299003,,31850
299007,1060,2,False,-1,299007,,31851
299000,1060,2,False,-1,299000,,31852
299006,1060,2,False,-1,299006,,31853
299010,1060,2,False,-1,299010,,31854
299013,1060,2,False,-1,299013,,31855
299015,1060,2,False,-1,299015,,31856
299029,1060,2,False,-1,299029,,31857
299024,1060,2,False,-1,299024,,31858
299026,1060,2,False,-1,299026,,31859
299025,1060,2,False,-1,299025,,31860
299014,1060,2,False,-1,299014,,31861
299034,1060,2,False,-1,299034,,31862
299035,1060,2,False,-1,299035,,31863
299036,1060,2,False,-1,299036,,31864
299037,1060,2,False,-1,299037,,31865
299038,1060,2,False,-1,299038,,31866
299039,1060,2,False,-1,299039,,31867
700025,1400,0,False,0,Fecha Documento,,31868
750001,1404,-1,True,0,tabConceptos,,31869
750007,1404,-1,False,0,tabContable,,31870
750002,1404,-1,False,0,tabNotas,,31871
500001,1900,-1,False,0,Fuente de Contacto,,31872
500002,1900,-1,False,1,Fecha de Primer Contacto,,31873
500011,1900,-1,False,10,Comunicaciones Comerciales,,31874
500012,1900,-1,False,11,Documento LOPD,,31875
500013,1900,-1,False,12,Trato Preferente,,31876
500014,1900,-1,False,13,Servicios de Interés,,31877
500021,1900,-1,False,20,Nivel de Satisfacción,,31878
500022,1900,-1,False,21,Recomendaciones,,31879
500023,1900,-1,False,22,Reclamaciones,,31880
75,1120,-1,False,0,tabServiciosCli,,31881
1003100014,1120,-1,False,0,pgTabPersoExpediente14,,31882
1003100019,1120,-1,False,0,pgTabPersoExpediente19,,31883
500001,2100,1,False,0,Fuente de Contacto,2,31884
500002,2100,1,False,1,Fecha de Primer Contacto,2,31885
500011,2100,1,False,10,Comunicaciones Comerciales,2,31886
500012,2100,1,False,11,Documento LOPD,2,31887
500013,2100,1,False,12,Trato Preferente,2,31888
500014,2100,1,False,13,Servicios de Interés,2,31889
500021,2100,1,False,20,Nivel de Satisfacción,2,31890
500022,2100,1,False,21,Recomendaciones,2,31891
500023,2100,1,False,22,Reclamaciones,2,31892
204001,2100,1,False,0,IBAN,2,31893
200001,2100,1,True,0,200001,2,31894
200002,2100,1,True,1,200002,2,31895
200009,2100,1,True,6,200009,2,31896
200010,2100,1,True,8,200010,2,31897
200011,2100,1,True,7,200011,2,31898
200012,2100,1,True,9,200012,2,31899
200021,2100,1,True,5,200021,2,31900
200022,2100,1,False,8,200022,2,31901
200003,2100,1,True,2,200003,2,31902
200004,2100,1,True,3,200004,2,31903
200005,2100,1,False,12,200005,2,31904
200008,2100,1,True,4,200008,2,31905
200007,2100,1,False,14,200007,2,31906
200023,2100,1,False,21,200023,2,31907
200020,2100,1,False,-1,200020,2,31908
200006,2100,1,False,-1,200006,2,31909
200025,2100,1,False,-1,200025,2,31910
200029,2100,1,False,-1,200029,2,31911
200028,2100,1,False,-1,200028,2,31912
202025,2100,1,False,-1,202025,2,31913
13000254,1800,-1,True,7,13000254,Clientes,31914
13000255,1800,-1,False,3,13000255,Clientes,31915
500004,1501,-1,False,3,Profesión,0,31916
500005,1501,-1,False,4,Peso,0,31917
500006,1501,-1,False,5,Altura,0,31918
500007,1501,-1,False,6,Práctica Deporte,0,31919
500008,1501,-1,False,7,Frecuencia,0,31920
500004,1501,-1,False,3,Profesión,1,31921
500005,1501,-1,False,4,Peso,1,31922
500006,1501,-1,False,5,Altura,1,31923
500007,1501,-1,False,6,Práctica Deporte,1,31924
500008,1501,-1,False,7,Frecuencia,1,31925
500004,1501,-1,False,3,Profesión,2,31926
500005,1501,-1,False,4,Peso,2,31927
500006,1501,-1,False,5,Altura,2,31928
500007,1501,-1,False,6,Práctica Deporte,2,31929
500008,1501,-1,False,7,Frecuencia,2,31930
601059,1080,-1,False,6,601059,,31931
500001,2100,4,False,0,Fuente de Contacto,3,31932
500002,2100,4,False,1,Fecha de Primer Contacto,3,31933
500004,2100,4,False,3,Profesión,3,31934
500005,2100,4,False,4,Peso,3,31935
500006,2100,4,False,5,Altura,3,31936
500007,2100,4,False,6,Práctica Deporte,3,31937
500008,2100,4,False,7,Frecuencia,3,31938
500011,2100,4,False,10,Comunicaciones Comerciales,3,31939
500012,2100,4,False,11,Documento LOPD,3,31940
500013,2100,4,False,12,Trato Preferente,3,31941
500014,2100,4,False,13,Servicios de Interés,3,31942
500021,2100,4,False,20,Nivel de Satisfacción,3,31943
500022,2100,4,False,21,Recomendaciones,3,31944
500023,2100,4,False,22,Reclamaciones,3,31945
203001,2100,4,False,0,Nombre madre,3,31946
203002,2100,4,False,1,Nif madre,3,31947
203003,2100,4,False,2,Teléfono madre,3,31948
203006,2100,4,False,5,Nombre padre,3,31949
203007,2100,4,False,6,Nif padre,3,31950
203008,2100,4,False,7,Teléfono padre,3,31951
204001,2100,4,False,0,IBAN,3,31952
200001,2100,4,True,0,200001,3,31953
200002,2100,4,True,1,200002,3,31954
200009,2100,4,True,5,200009,3,31955
200010,2100,4,True,7,200010,3,31956
200011,2100,4,True,6,200011,3,31957
200012,2100,4,True,8,200012,3,31958
200021,2100,4,True,4,200021,3,31959
200022,2100,4,False,8,200022,3,31960
200003,2100,4,True,2,200003,3,31961
200004,2100,4,True,3,200004,3,31962
200005,2100,4,False,12,200005,3,31963
200008,2100,4,False,5,200008,3,31964
200007,2100,4,False,14,200007,3,31965
200023,2100,4,False,21,200023,3,31966
200020,2100,4,False,-1,200020,3,31967
200006,2100,4,False,-1,200006,3,31968
500001,2100,4,False,0,Fuente de Contacto,4,31969
500002,2100,4,False,1,Fecha de Primer Contacto,4,31970
500004,2100,4,False,3,Profesión,4,31971
500005,2100,4,False,4,Peso,4,31972
500006,2100,4,False,5,Altura,4,31973
500007,2100,4,False,6,Práctica Deporte,4,31974
500008,2100,4,False,7,Frecuencia,4,31975
500011,2100,4,False,10,Comunicaciones Comerciales,4,31976
500012,2100,4,False,11,Documento LOPD,4,31977
500013,2100,4,False,12,Trato Preferente,4,31978
500014,2100,4,False,13,Servicios de Interés,4,31979
500021,2100,4,False,20,Nivel de Satisfacción,4,31980
500022,2100,4,False,21,Recomendaciones,4,31981
500023,2100,4,False,22,Reclamaciones,4,31982
203001,2100,4,False,0,Nombre madre,4,31983
203002,2100,4,False,1,Nif madre,4,31984
203003,2100,4,False,2,Teléfono madre,4,31985
203006,2100,4,False,5,Nombre padre,4,31986
203007,2100,4,False,6,Nif padre,4,31987
203008,2100,4,False,7,Teléfono padre,4,31988
204001,2100,4,False,0,IBAN,4,31989
200001,2100,4,True,0,200001,4,31990
200002,2100,4,True,1,200002,4,31991
200009,2100,4,True,6,200009,4,31992
200010,2100,4,True,8,200010,4,31993
200011,2100,4,True,7,200011,4,31994
200012,2100,4,True,9,200012,4,31995
200021,2100,4,True,5,200021,4,31996
200022,2100,4,False,8,200022,4,31997
200003,2100,4,True,2,200003,4,31998
200004,2100,4,True,3,200004,4,31999
200005,2100,4,False,12,200005,4,32000
